user_id,first_touch_channel,conversion_id,lead_date,conversion_date,lead_stage,customer_journey,product,deal_value,country,city,conversion_status
4086,Email,C005939,2025-05-03,2024-12-03,Opportunity,Facebook Ads > Website > Direct > Purchase,Enterprise Plan,11472.78,Germany,,Won
4087,YouTube Ads,C001223,2024-06-09,2024-09-29,MQL,Instagram Ads > Website > Email > Purchase,Marketing Suite,12800.59,USA,Berlin,Won
4087,YouTube Ads,C001654,2024-01-05,2025-09-22,MQL,LinkedIn Ads > Demo > Purchase,Analytics Suite,28140.27,Australia,Sydney,Won
4088,YouTube Ads,C001573,2024-11-18,2025-02-12,MQL,LinkedIn Ads > Demo > Purchase,Marketing Suite,47658.75,UK,Berlin,Won
4088,YouTube Ads,C006978,2025-01-27,2025-06-05,Lost,YouTube Ads > Website > Direct > Purchase,Enterprise Plan,44276.54,USA,Sydney,Won
4088,YouTube Ads,C009689,2025-07-18,2024-01-07,Won,LinkedIn Ads > Demo > Purchase,Analytics Suite,42031.09,Germany,New York,Won
4089,YouTube Ads,C001668,2025-09-29,2024-01-28,Lost,Instagram Ads > Website > Email > Purchase,Enterprise Plan,37110.04,India,London,Won
4089,YouTube Ads,C001824,2024-10-06,2025-10-07,SQL,Facebook Ads > Website > Direct > Purchase,Basic Plan,29484.46,UK,Delhi,Won
4089,YouTube Ads,C005582,2025-10-27,2024-07-20,Won,Facebook Ads > Website > Direct > Purchase,Basic Plan,25208.59,Germany,Bangalore,Lost
4089,YouTube Ads,C008238,2024-01-26,2025-09-14,Lead,Google Ads > Website > Email > Purchase,Enterprise Plan,29044.38,Australia,Berlin,Won
4090,Email,C000564,2024-02-10,2025-08-28,Opportunity,LinkedIn Ads > Demo > Purchase,Analytics Suite,26288.68,India,Berlin,Lost
4090,Email,C002867,2024-07-29,2024-08-10,MQL,LinkedIn Ads > Demo > Purchase,Enterprise Plan,4358.05,UK,London,Lost
4090,Email,C004098,2025-10-04,2025-01-11,Lead,LinkedIn Ads > Demo > Purchase,Pro Plan,39763.81,UK,London,Won
4090,Email,C004476,2025-06-14,2025-05-15,Opportunity,YouTube Ads > Website > Direct > Purchase,,45808.58,USA,London,Won
4090,Email,C005024,2024-07-30,2025-04-29,Opportunity,LinkedIn Ads > Demo > Purchase,Marketing Suite,28960.65,USA,Berlin,Won
4090,Email,C005561,2024-03-16,2024-04-28,MQL,YouTube Ads > Website > Direct > Purchase,Basic Plan,6850.33,UK,Delhi,Won
4092,YouTube Ads,C000231,2025-05-13,2024-11-05,MQL,Instagram Ads > Website > Email > Purchase,,7596.45,Germany,New York,Won
4092,YouTube Ads,C003249,2024-11-07,2025-12-08,Opportunity,Instagram Ads > Website > Email > Purchase,Pro Plan,49645.46,Germany,London,Won
4092,YouTube Ads,C006800,2025-09-16,2025-06-07,Won,Facebook Ads > Website > Direct > Purchase,Enterprise Plan,21491.05,India,Sydney,Won
4092,YouTube Ads,C008685,2024-01-17,2024-12-20,Lead,Instagram Ads > Website > Email > Purchase,Basic Plan,21102.71,Australia,Berlin,Lost
4093,Instagram Ads,C005055,2025-06-15,2025-06-28,SQL,Google Ads > Website > Email > Purchase,Marketing Suite,42837.08,USA,London,Lost
4093,Instagram Ads,C005645,2024-12-23,2024-01-29,Opportunity,Google Ads > Website > Email > Purchase,Pro Plan,32885.87,USA,New York,Lost
4093,Instagram Ads,C007586,2024-10-18,2025-12-11,Lead,Google Ads > Website > Email > Purchase,,37059.25,USA,Delhi,Won
4093,Instagram Ads,C008460,2024-07-26,2025-07-17,Lost,Facebook Ads > Website > Direct > Purchase,Analytics Suite,11907.43,USA,Sydney,Won
4094,Instagram Ads,C001476,2025-02-12,2025-03-01,MQL,Facebook Ads > Website > Direct > Purchase,Marketing Suite,30967.89,India,New York,Won
4094,Instagram Ads,C005935,2025-10-19,2025-04-15,Lead,Instagram Ads > Website > Email > Purchase,Marketing Suite,27513.05,UK,Mumbai,Lost
4094,Instagram Ads,C008943,2024-01-19,2025-11-02,Won,Instagram Ads > Website > Email > Purchase,Enterprise Plan,18703.65,UK,Berlin,Won
4095,LinkedIn Ads,C003749,2024-02-28,2025-07-21,SQL,YouTube Ads > Website > Direct > Purchase,Marketing Suite,15324.2,UK,Mumbai,Won
4095,LinkedIn Ads,C003935,2024-07-02,2024-01-02,Lost,YouTube Ads > Website > Direct > Purchase,Pro Plan,14956.18,Australia,London,Lost
4095,LinkedIn Ads,C004622,2024-03-28,2025-07-24,SQL,YouTube Ads > Website > Direct > Purchase,Enterprise Plan,38011.4,Australia,Mumbai,Won
4095,LinkedIn Ads,C007084,2025-06-08,2024-06-24,SQL,LinkedIn Ads > Demo > Purchase,Basic Plan,35590.84,UK,Berlin,Won
4095,LinkedIn Ads,C008755,2025-10-07,2024-02-25,SQL,YouTube Ads > Website > Direct > Purchase,Marketing Suite,2486.79,Germany,Sydney,Won
4096,Organic Search,C008618,2025-12-10,2024-12-17,Won,Facebook Ads > Website > Direct > Purchase,Analytics Suite,11336.74,India,Mumbai,Won
4097,Instagram Ads,C000316,2025-09-28,2025-06-03,MQL,LinkedIn Ads > Demo > Purchase,Analytics Suite,15469.09,UK,Bangalore,Won
4097,Instagram Ads,C000894,2024-10-08,2024-08-17,Won,LinkedIn Ads > Demo > Purchase,Analytics Suite,39845.93,India,Mumbai,Won
4097,Instagram Ads,C004494,2025-11-12,2025-04-26,Opportunity,Google Ads > Website > Email > Purchase,Marketing Suite,14850.88,Germany,London,Won
4097,Instagram Ads,C005140,2025-08-08,2024-01-31,Lost,YouTube Ads > Website > Direct > Purchase,Basic Plan,30089.39,USA,Delhi,Won
4097,Instagram Ads,C007197,2024-12-09,2024-09-02,Lead,LinkedIn Ads > Demo > Purchase,Analytics Suite,20906.4,Australia,Sydney,Lost
4098,Google Ads,C005220,2025-11-22,2024-07-12,Lead,Facebook Ads > Website > Direct > Purchase,Marketing Suite,29004.9,Australia,Delhi,Lost
4098,Google Ads,C005245,2024-06-19,2025-03-21,SQL,YouTube Ads > Website > Direct > Purchase,Basic Plan,22620.69,UK,,Lost
4099,Organic Search,C009375,2024-10-25,2024-06-22,MQL,LinkedIn Ads > Demo > Purchase,Basic Plan,47246.4,UK,Sydney,Won
4100,LinkedIn Ads,C005078,2025-06-16,2024-01-20,SQL,LinkedIn Ads > Demo > Purchase,Marketing Suite,20972.98,USA,Mumbai,Won
4101,Email,C002727,2025-08-30,2024-08-29,Opportunity,LinkedIn Ads > Demo > Purchase,Basic Plan,18481.0,USA,New York,Lost
4102,Facebook Ads,C000558,2024-02-06,2024-06-04,SQL,Instagram Ads > Website > Email > Purchase,Enterprise Plan,26969.41,Australia,Mumbai,Lost
4102,Facebook Ads,C001340,2025-08-05,2024-09-17,Opportunity,Google Ads > Website > Email > Purchase,Pro Plan,25959.8,UK,Berlin,Won
4102,Facebook Ads,C002730,2024-08-10,2025-11-10,MQL,Facebook Ads > Website > Direct > Purchase,,12073.49,UK,Bangalore,Won
4103,Email,C001279,2025-12-27,2024-04-23,Won,Google Ads > Website > Email > Purchase,Analytics Suite,13226.56,Australia,Berlin,Won
4104,Google Ads,C007515,2024-04-17,2024-12-21,Won,Google Ads > Website > Email > Purchase,Analytics Suite,3349.15,Germany,Mumbai,Lost
4104,Google Ads,C009028,2024-05-08,2025-08-02,SQL,YouTube Ads > Website > Direct > Purchase,Basic Plan,34163.98,USA,Delhi,Won
4105,Organic Search,C003322,2025-03-08,2025-08-30,MQL,Facebook Ads > Website > Direct > Purchase,Marketing Suite,18300.46,India,Berlin,Won
4106,Organic Search,C000396,2024-12-02,2024-08-20,Lead,LinkedIn Ads > Demo > Purchase,Enterprise Plan,11717.7,USA,Delhi,Won
4106,Organic Search,C002897,2025-01-29,2025-06-23,Won,LinkedIn Ads > Demo > Purchase,Basic Plan,33844.39,India,New York,Lost
4106,Organic Search,C004801,2024-05-10,2024-08-10,Lost,YouTube Ads > Website > Direct > Purchase,Marketing Suite,9171.63,UK,London,Won
4107,Organic Search,C001645,2024-11-01,2025-07-24,MQL,Google Ads > Website > Email > Purchase,,44662.8,Australia,Delhi,Won
4107,Organic Search,C002421,2025-08-16,2024-04-23,SQL,Google Ads > Website > Email > Purchase,Enterprise Plan,33029.14,USA,Delhi,Won
4107,Organic Search,C003156,2025-08-14,2025-12-04,SQL,Facebook Ads > Website > Direct > Purchase,,6746.07,Germany,London,Won
4107,Organic Search,C003446,2024-08-04,2024-08-08,MQL,Instagram Ads > Website > Email > Purchase,,43893.44,USA,New York,Won
4107,Organic Search,C005318,2025-12-29,2024-04-21,Opportunity,Facebook Ads > Website > Direct > Purchase,,39951.73,UK,Mumbai,Won
4107,Organic Search,C006559,2025-03-14,2025-03-03,SQL,YouTube Ads > Website > Direct > Purchase,Marketing Suite,45436.15,USA,Bangalore,Won
4108,Facebook Ads,C000234,2024-08-28,2025-09-14,Won,Instagram Ads > Website > Email > Purchase,Analytics Suite,36195.76,USA,Delhi,Lost
4109,Facebook Ads,C001610,2024-10-18,2025-01-23,SQL,YouTube Ads > Website > Direct > Purchase,Marketing Suite,25404.15,Australia,Mumbai,Won
4109,Facebook Ads,C003081,2024-01-07,2025-02-21,Lead,Facebook Ads > Website > Direct > Purchase,Enterprise Plan,16575.61,India,Bangalore,Won
4109,Facebook Ads,C003591,2025-06-21,2025-05-19,Lost,Instagram Ads > Website > Email > Purchase,Marketing Suite,42235.56,India,New York,Lost
4109,Facebook Ads,C004449,2025-02-26,2024-03-10,MQL,Instagram Ads > Website > Email > Purchase,,12719.57,Germany,Bangalore,Lost
4109,Facebook Ads,C007694,2025-06-15,2025-08-01,Lead,Instagram Ads > Website > Email > Purchase,Enterprise Plan,15442.97,India,,Lost
4110,Google Ads,C001524,2025-07-05,2024-08-09,Opportunity,YouTube Ads > Website > Direct > Purchase,Marketing Suite,42848.47,Australia,New York,Won
4110,Google Ads,C003860,2024-08-16,2025-07-08,Lost,LinkedIn Ads > Demo > Purchase,Marketing Suite,1101.28,India,New York,Won
4110,Google Ads,C005483,2024-05-01,2024-10-16,Lead,Google Ads > Website > Email > Purchase,Enterprise Plan,38386.1,Germany,Bangalore,Won
4110,Google Ads,C006281,2025-11-18,2024-01-07,MQL,Facebook Ads > Website > Direct > Purchase,Analytics Suite,8740.73,Australia,New York,Won
4110,Google Ads,C006526,2025-05-01,2024-11-20,Lost,LinkedIn Ads > Demo > Purchase,Basic Plan,16263.26,Germany,Mumbai,Lost
4110,Google Ads,C007127,2024-09-08,2025-01-18,Won,Google Ads > Website > Email > Purchase,Pro Plan,48102.25,UK,New York,Won
4110,Google Ads,C008171,2024-12-28,2024-12-27,MQL,Google Ads > Website > Email > Purchase,Basic Plan,820.59,USA,London,Lost
4111,LinkedIn Ads,C001555,2024-10-31,2025-01-15,SQL,Google Ads > Website > Email > Purchase,Enterprise Plan,21796.6,India,London,Won
4111,LinkedIn Ads,C002319,2024-06-13,2024-02-17,Won,Instagram Ads > Website > Email > Purchase,Pro Plan,17288.76,Germany,Delhi,Won
4111,LinkedIn Ads,C005749,2025-12-01,2025-06-17,MQL,Google Ads > Website > Email > Purchase,Enterprise Plan,47217.14,Germany,,Won
4112,LinkedIn Ads,C004042,2025-01-07,2024-01-17,Lead,Facebook Ads > Website > Direct > Purchase,Enterprise Plan,18195.81,Germany,Berlin,Won
4112,LinkedIn Ads,C005577,2025-02-16,2025-08-09,Lost,Facebook Ads > Website > Direct > Purchase,Basic Plan,22671.35,Germany,Bangalore,Won
4112,LinkedIn Ads,C008541,2025-07-30,2025-05-26,SQL,LinkedIn Ads > Demo > Purchase,,19470.4,Germany,Sydney,Lost
4114,Email,C001707,2025-03-04,2024-03-06,MQL,YouTube Ads > Website > Direct > Purchase,,21903.72,USA,Bangalore,Lost
4114,Email,C002095,2025-05-29,2024-01-29,SQL,Google Ads > Website > Email > Purchase,,46903.35,UK,Berlin,Lost
4114,Email,C003597,2025-03-05,2025-11-16,Lead,Facebook Ads > Website > Direct > Purchase,Pro Plan,10479.87,India,Delhi,Won
4114,Email,C005856,2024-09-13,2024-02-13,Won,Instagram Ads > Website > Email > Purchase,Basic Plan,34621.86,USA,Berlin,Won
4114,Email,C006274,2024-06-27,2025-11-14,MQL,YouTube Ads > Website > Direct > Purchase,,42584.18,USA,London,Won
4114,Email,C009937,2024-08-26,2024-08-13,Opportunity,Google Ads > Website > Email > Purchase,Analytics Suite,16553.49,Australia,Bangalore,Won
4115,Google Ads,C002932,2024-01-13,2024-08-23,Lead,Facebook Ads > Website > Direct > Purchase,,19682.84,India,New York,Won
4115,Google Ads,C003026,2024-08-15,2025-01-02,MQL,Google Ads > Website > Email > Purchase,Marketing Suite,25231.94,Australia,New York,Won
4115,Google Ads,C006180,2024-11-09,2025-10-15,Lost,Google Ads > Website > Email > Purchase,Basic Plan,17425.81,Germany,New York,Won
4115,Google Ads,C009820,2024-02-26,2025-10-17,Lost,LinkedIn Ads > Demo > Purchase,Enterprise Plan,6333.4,UK,Bangalore,Lost
4116,Facebook Ads,C005009,2024-07-15,2025-01-08,MQL,LinkedIn Ads > Demo > Purchase,Pro Plan,2757.47,USA,New York,Won
4116,Facebook Ads,C009072,2025-12-20,2025-10-27,Lead,YouTube Ads > Website > Direct > Purchase,,15403.16,UK,New York,Won
4117,Facebook Ads,C001538,2025-10-26,2024-08-12,Lost,Facebook Ads > Website > Direct > Purchase,Pro Plan,20315.53,Germany,New York,Lost
4117,Facebook Ads,C006827,2024-07-25,2025-06-02,SQL,Google Ads > Website > Email > Purchase,Enterprise Plan,16418.93,Australia,Delhi,Won
4117,Facebook Ads,C007381,2025-03-05,2024-03-06,Lead,YouTube Ads > Website > Direct > Purchase,Marketing Suite,48626.52,USA,London,Won
4118,Instagram Ads,C001418,2024-12-13,2025-12-15,Lead,Facebook Ads > Website > Direct > Purchase,Pro Plan,8211.98,Germany,London,Won
4118,Instagram Ads,C006776,2025-08-18,2024-01-24,SQL,Facebook Ads > Website > Direct > Purchase,Basic Plan,30892.9,UK,Mumbai,Won
4119,Organic Search,C000815,2024-10-16,2025-08-04,SQL,Instagram Ads > Website > Email > Purchase,Basic Plan,8267.5,Australia,Bangalore,Won
4119,Organic Search,C001166,2024-11-15,2025-12-14,SQL,YouTube Ads > Website > Direct > Purchase,Pro Plan,4305.9,India,Delhi,Won
4119,Organic Search,C006168,2025-11-19,2025-07-30,SQL,Google Ads > Website > Email > Purchase,Marketing Suite,19991.66,Australia,London,Won
4120,Organic Search,C007656,2024-05-20,2024-08-03,Lost,Facebook Ads > Website > Direct > Purchase,Basic Plan,27205.6,USA,Mumbai,Won
4121,Instagram Ads,C001425,2024-10-04,2024-08-11,Lost,Instagram Ads > Website > Email > Purchase,Basic Plan,3347.27,USA,Sydney,Won
4121,Instagram Ads,C005274,2024-03-10,2024-09-08,Opportunity,Facebook Ads > Website > Direct > Purchase,Pro Plan,24767.0,India,Delhi,Won
4122,Instagram Ads,C000392,2025-11-26,2025-07-24,MQL,LinkedIn Ads > Demo > Purchase,Enterprise Plan,15547.12,Germany,Delhi,Won
4122,Instagram Ads,C000467,2025-03-29,2024-12-05,Won,Google Ads > Website > Email > Purchase,Pro Plan,23747.76,India,,Won
4123,Instagram Ads,C003313,2024-06-09,2025-02-14,Lost,Google Ads > Website > Email > Purchase,Marketing Suite,15115.76,India,Berlin,Won
4123,Instagram Ads,C005126,2024-10-28,2025-08-18,MQL,LinkedIn Ads > Demo > Purchase,Enterprise Plan,18342.08,USA,Bangalore,Lost
4124,Organic Search,C000489,2024-04-02,2025-01-05,Lead,LinkedIn Ads > Demo > Purchase,Basic Plan,6157.13,Germany,New York,Lost
4124,Organic Search,C000747,2024-05-27,2025-05-27,Lead,LinkedIn Ads > Demo > Purchase,,24892.08,Germany,Berlin,Won
4124,Organic Search,C002321,2024-05-01,2024-05-12,Lead,Facebook Ads > Website > Direct > Purchase,Pro Plan,20331.62,Australia,Sydney,Lost
4124,Organic Search,C002549,2024-01-02,2025-08-18,MQL,Instagram Ads > Website > Email > Purchase,Marketing Suite,10746.71,India,New York,Lost
4124,Organic Search,C006017,2025-12-14,2024-06-09,MQL,Google Ads > Website > Email > Purchase,Marketing Suite,25952.71,Germany,Sydney,Won
4124,Organic Search,C008512,2025-02-08,2024-03-08,SQL,YouTube Ads > Website > Direct > Purchase,Pro Plan,24509.82,USA,,Won
4125,Google Ads,C003393,2024-03-28,2024-03-12,Won,Google Ads > Website > Email > Purchase,Enterprise Plan,32133.6,Germany,Sydney,Won
4125,Google Ads,C005785,2024-12-19,2025-04-14,Won,Google Ads > Website > Email > Purchase,Enterprise Plan,36040.93,UK,London,Won
4125,Google Ads,C007140,2024-12-21,2025-07-03,Lead,Facebook Ads > Website > Direct > Purchase,Pro Plan,6955.08,USA,Sydney,Lost
4125,Google Ads,C008619,2025-11-05,2025-05-23,MQL,Instagram Ads > Website > Email > Purchase,Marketing Suite,20763.46,India,London,Won
4125,Google Ads,C009279,2025-09-02,2024-10-09,SQL,Google Ads > Website > Email > Purchase,Basic Plan,30619.24,India,Delhi,Lost
4126,Facebook Ads,C003138,2024-11-12,2024-05-14,Won,Instagram Ads > Website > Email > Purchase,Analytics Suite,26088.44,UK,London,Won
4126,Facebook Ads,C003758,2024-09-01,2024-02-26,Won,Google Ads > Website > Email > Purchase,Analytics Suite,33489.66,Australia,London,Lost
4126,Facebook Ads,C008311,2025-05-07,2024-06-14,Lost,Google Ads > Website > Email > Purchase,Enterprise Plan,12456.21,Australia,Mumbai,Won
4127,YouTube Ads,C005578,2025-06-14,2024-08-17,Lead,Google Ads > Website > Email > Purchase,Marketing Suite,9222.48,Australia,Sydney,Won
4127,YouTube Ads,C006565,2024-09-30,2025-01-25,Lost,YouTube Ads > Website > Direct > Purchase,,44062.74,India,Bangalore,Lost
4128,Instagram Ads,C000094,2024-08-22,2025-05-05,Lead,Google Ads > Website > Email > Purchase,Enterprise Plan,31542.74,UK,Mumbai,Won
4128,Instagram Ads,C000921,2025-07-28,2025-12-26,SQL,YouTube Ads > Website > Direct > Purchase,Analytics Suite,26605.92,Germany,London,Won
4128,Instagram Ads,C002345,2024-02-07,2025-03-27,Lead,LinkedIn Ads > Demo > Purchase,Analytics Suite,47524.46,UK,Sydney,Won
4128,Instagram Ads,C007495,2025-01-21,2024-10-12,Lost,Instagram Ads > Website > Email > Purchase,Pro Plan,1889.77,Australia,London,Won
4128,Instagram Ads,C008022,2024-07-21,2024-03-07,Won,Instagram Ads > Website > Email > Purchase,Basic Plan,13887.28,Germany,Sydney,Lost
4129,Organic Search,C005415,2024-09-18,2024-09-19,Lead,Instagram Ads > Website > Email > Purchase,Basic Plan,45473.19,UK,Berlin,Lost
4129,Organic Search,C005796,2024-12-03,2025-10-09,Lead,Google Ads > Website > Email > Purchase,Enterprise Plan,25401.17,Australia,,Won
4130,Facebook Ads,C005613,2024-02-14,2024-11-26,MQL,Facebook Ads > Website > Direct > Purchase,Enterprise Plan,36230.18,India,New York,Won
4130,Facebook Ads,C005825,2025-11-10,2025-11-12,Lost,Instagram Ads > Website > Email > Purchase,Basic Plan,18871.43,India,Delhi,Lost
4130,Facebook Ads,C005875,2024-02-10,2024-05-27,Lead,YouTube Ads > Website > Direct > Purchase,Basic Plan,40056.88,Australia,Sydney,Lost
4130,Facebook Ads,C007161,2025-08-20,2025-05-13,Lead,Facebook Ads > Website > Direct > Purchase,,43155.09,USA,Mumbai,Lost
4131,Email,C002433,2025-12-11,2025-02-23,Lost,YouTube Ads > Website > Direct > Purchase,Basic Plan,6261.68,USA,Delhi,Won
4131,Email,C007111,2025-07-28,2024-02-19,Lost,Facebook Ads > Website > Direct > Purchase,Analytics Suite,20628.95,USA,Delhi,Won
4131,Email,C009454,2025-12-16,2024-06-21,SQL,Instagram Ads > Website > Email > Purchase,Analytics Suite,12905.7,USA,London,Won
4133,Instagram Ads,C002906,2024-07-06,2024-02-20,Opportunity,Facebook Ads > Website > Direct > Purchase,Basic Plan,28141.21,UK,Delhi,Won
4133,Instagram Ads,C006212,2025-04-19,2024-06-08,Won,Instagram Ads > Website > Email > Purchase,Pro Plan,34111.95,Germany,New York,Lost
4134,LinkedIn Ads,C003385,2025-10-28,2024-05-25,MQL,Instagram Ads > Website > Email > Purchase,Enterprise Plan,33346.61,Germany,Mumbai,Won
4134,LinkedIn Ads,C008847,2024-06-22,2024-01-15,Lost,Instagram Ads > Website > Email > Purchase,Basic Plan,20464.75,Australia,Delhi,Won
4135,LinkedIn Ads,C002348,2024-10-25,2024-08-26,Lead,Google Ads > Website > Email > Purchase,Marketing Suite,27536.93,Germany,New York,Won
4135,LinkedIn Ads,C003752,2024-11-26,2025-03-13,SQL,Instagram Ads > Website > Email > Purchase,Basic Plan,41705.11,USA,Mumbai,Won
4135,LinkedIn Ads,C009170,2024-11-15,2024-06-05,MQL,Instagram Ads > Website > Email > Purchase,Marketing Suite,32587.65,USA,Mumbai,Won
4135,LinkedIn Ads,C009708,2025-10-27,2024-12-24,Opportunity,Facebook Ads > Website > Direct > Purchase,Basic Plan,43573.15,Germany,Mumbai,Won
4136,YouTube Ads,C002774,2025-01-25,2024-05-01,Opportunity,Google Ads > Website > Email > Purchase,Enterprise Plan,48766.08,Germany,Mumbai,Lost
4137,LinkedIn Ads,C000758,2024-07-20,2024-12-21,Won,Google Ads > Website > Email > Purchase,Analytics Suite,8967.97,India,Bangalore,Lost
4137,LinkedIn Ads,C004124,2025-07-08,2024-04-29,MQL,YouTube Ads > Website > Direct > Purchase,Analytics Suite,30736.15,UK,Mumbai,Won
4137,LinkedIn Ads,C008919,2025-06-08,2024-01-18,MQL,LinkedIn Ads > Demo > Purchase,Basic Plan,36371.52,USA,London,Won
4138,Instagram Ads,C004675,2025-01-26,2025-10-05,Lead,Instagram Ads > Website > Email > Purchase,,21678.05,UK,Delhi,Won
4139,Instagram Ads,C007550,2024-03-11,2024-07-18,SQL,Facebook Ads > Website > Direct > Purchase,Pro Plan,29517.1,UK,Mumbai,Won
4139,Instagram Ads,C009728,2025-06-09,2024-04-21,SQL,Instagram Ads > Website > Email > Purchase,Marketing Suite,505.97,UK,Bangalore,Won
4140,Email,C004471,2024-05-17,2024-12-01,MQL,Facebook Ads > Website > Direct > Purchase,Marketing Suite,2705.59,Australia,,Lost
4140,Email,C007677,2025-04-27,2025-02-18,Won,Google Ads > Website > Email > Purchase,Marketing Suite,27943.45,Germany,Bangalore,Lost
4140,Email,C007681,2024-11-29,2025-09-24,Lost,Instagram Ads > Website > Email > Purchase,Pro Plan,39762.36,India,Delhi,Lost
4140,Email,C007902,2024-12-15,2025-01-15,MQL,LinkedIn Ads > Demo > Purchase,Basic Plan,25044.14,USA,Bangalore,Won
4140,Email,C009571,2025-05-07,2025-11-18,MQL,Facebook Ads > Website > Direct > Purchase,Pro Plan,21396.76,Australia,Berlin,Won
4141,Google Ads,C003924,2025-09-02,2024-06-10,SQL,LinkedIn Ads > Demo > Purchase,Analytics Suite,5616.23,Australia,London,Lost
4141,Google Ads,C009114,2025-11-14,2025-08-25,Won,LinkedIn Ads > Demo > Purchase,Pro Plan,38467.91,Germany,New York,Lost
4141,Google Ads,C009263,2024-03-06,2025-08-16,Opportunity,YouTube Ads > Website > Direct > Purchase,Basic Plan,7940.19,UK,,Won
4142,YouTube Ads,C000786,2025-02-05,2024-01-10,Lead,Google Ads > Website > Email > Purchase,Enterprise Plan,32644.81,India,London,Won
4142,YouTube Ads,C001124,2024-06-13,2025-02-21,SQL,YouTube Ads > Website > Direct > Purchase,Pro Plan,10140.23,UK,Bangalore,Lost
4142,YouTube Ads,C001181,2025-12-19,2024-06-05,MQL,Facebook Ads > Website > Direct > Purchase,Basic Plan,29994.58,UK,Bangalore,Lost
4142,YouTube Ads,C006871,2025-12-22,2024-07-06,MQL,Instagram Ads > Website > Email > Purchase,Basic Plan,25379.94,UK,New York,Won
4143,Facebook Ads,C007743,2025-12-30,2024-07-18,Lead,YouTube Ads > Website > Direct > Purchase,,21766.38,Germany,Sydney,Won
4144,Facebook Ads,C003192,2025-12-11,2024-08-15,Lead,LinkedIn Ads > Demo > Purchase,Enterprise Plan,16539.13,Germany,Berlin,Lost
4144,Facebook Ads,C004377,2025-01-08,2024-06-01,MQL,LinkedIn Ads > Demo > Purchase,Analytics Suite,21766.46,Germany,Sydney,Lost
4144,Facebook Ads,C005866,2025-06-26,2024-05-17,Lead,YouTube Ads > Website > Direct > Purchase,Pro Plan,2349.47,Germany,Mumbai,Won
4144,Facebook Ads,C007738,2025-01-12,2024-06-12,SQL,Google Ads > Website > Email > Purchase,Marketing Suite,9551.04,USA,Sydney,Lost
4144,Facebook Ads,C007936,2025-07-19,2025-10-22,Lead,YouTube Ads > Website > Direct > Purchase,Basic Plan,44221.42,Australia,Bangalore,Won
4145,LinkedIn Ads,C002385,2025-03-09,2025-06-05,Won,YouTube Ads > Website > Direct > Purchase,Marketing Suite,48435.38,Germany,Sydney,Lost
4145,LinkedIn Ads,C006336,2025-12-17,2025-10-11,SQL,LinkedIn Ads > Demo > Purchase,Marketing Suite,11304.49,Australia,Bangalore,Won
4145,LinkedIn Ads,C006385,2025-04-18,2025-04-02,Lost,Instagram Ads > Website > Email > Purchase,,27264.18,USA,Mumbai,Lost
4145,LinkedIn Ads,C007335,2025-03-11,2025-01-19,SQL,LinkedIn Ads > Demo > Purchase,Analytics Suite,3893.05,USA,,Lost
4145,LinkedIn Ads,C007901,2025-07-20,2025-10-03,Lead,LinkedIn Ads > Demo > Purchase,Enterprise Plan,40762.17,Australia,London,Lost
4146,Email,C006942,2025-12-29,2024-08-07,SQL,Instagram Ads > Website > Email > Purchase,Marketing Suite,4801.11,Australia,Bangalore,Won
4146,Email,C008253,2025-07-17,2025-03-25,Lost,LinkedIn Ads > Demo > Purchase,Marketing Suite,35212.53,UK,Berlin,Won
4147,Instagram Ads,C000286,2025-02-18,2025-12-15,MQL,Google Ads > Website > Email > Purchase,Basic Plan,27073.28,UK,,Lost
4147,Instagram Ads,C002606,2024-10-30,2024-11-19,Won,YouTube Ads > Website > Direct > Purchase,Marketing Suite,43495.54,USA,Bangalore,Won
4147,Instagram Ads,C006137,2025-07-21,2024-05-21,MQL,YouTube Ads > Website > Direct > Purchase,Pro Plan,38991.01,India,Bangalore,Lost
4147,Instagram Ads,C007125,2025-05-19,2025-10-17,Won,Facebook Ads > Website > Direct > Purchase,Enterprise Plan,30453.09,Germany,London,Won
4148,Organic Search,C003188,2024-10-10,2024-06-16,MQL,Instagram Ads > Website > Email > Purchase,Enterprise Plan,22124.67,India,London,Lost
4148,Organic Search,C003330,2025-08-29,2024-08-12,SQL,YouTube Ads > Website > Direct > Purchase,Basic Plan,3297.0,Germany,London,Won
4148,Organic Search,C008405,2025-01-06,2024-11-14,Lost,YouTube Ads > Website > Direct > Purchase,Analytics Suite,48856.79,Australia,London,Won
4149,Google Ads,C006211,2024-05-21,2025-01-04,Won,Facebook Ads > Website > Direct > Purchase,Marketing Suite,32162.74,India,New York,Lost
4149,Google Ads,C009372,2024-11-10,2025-02-19,Opportunity,YouTube Ads > Website > Direct > Purchase,Enterprise Plan,42863.4,UK,Delhi,Lost
4150,Facebook Ads,C003551,2024-10-31,2024-10-15,Opportunity,Instagram Ads > Website > Email > Purchase,Marketing Suite,36607.7,UK,Sydney,Won
4150,Facebook Ads,C004869,2025-10-27,2025-08-25,Lost,YouTube Ads > Website > Direct > Purchase,Pro Plan,4858.98,USA,Bangalore,Lost
4151,Email,C001450,2024-07-14,2025-09-23,MQL,Instagram Ads > Website > Email > Purchase,Basic Plan,5536.85,India,Delhi,Won
4151,Email,C004759,2024-05-01,2024-08-05,SQL,Instagram Ads > Website > Email > Purchase,Enterprise Plan,30910.56,UK,Berlin,Won
