user_id,product,country,deal_value,traffic_source,attribution_weight,attributed_revenue
2255,Basic Plan,UK,33376.63,Google Ads,0.2,6675.326
2255,Basic Plan,UK,33376.63,Instagram Ads,0.6,20025.978
2796,Marketing Suite,USA,4697.48,Organic Search,1.0,4697.48
4427,,Australia,420.54,Instagram Ads,1.0,420.54
3994,Enterprise Plan,UK,9528.38,Email,0.25,2382.095
3994,Enterprise Plan,UK,9528.38,Facebook Ads,0.5,4764.19
3994,Enterprise Plan,UK,9528.38,LinkedIn Ads,0.25,2382.095
1234,Analytics Suite,Australia,3378.48,Email,0.2,675.696
1234,Analytics Suite,Australia,3378.48,Facebook Ads,0.6,2027.088
1234,Analytics Suite,Australia,3378.48,Google Ads,0.2,675.696
1906,Pro Plan,India,35805.06,LinkedIn Ads,0.5,17902.53
1906,Pro Plan,India,35805.06,Organic Search,0.5,17902.53
1150,Basic Plan,Australia,10613.68,Google Ads,1.0,10613.68
1952,Analytics Suite,USA,318.57,Facebook Ads,1.0,318.57
2660,Enterprise Plan,USA,45824.54,Google Ads,0.6666666666666666,30549.693333333333
2660,Enterprise Plan,USA,45824.54,Organic Search,0.3333333333333333,15274.846666666666
1183,Marketing Suite,Germany,33060.68,Instagram Ads,0.3333333333333333,11020.226666666666
1183,Marketing Suite,Germany,33060.68,YouTube Ads,0.6666666666666666,22040.45333333333
1614,Marketing Suite,USA,33951.47,Email,0.5,16975.735
1614,Marketing Suite,USA,33951.47,Google Ads,0.5,16975.735
4297,Analytics Suite,UK,7230.82,Google Ads,0.3333333333333333,2410.273333333333
4297,Analytics Suite,UK,7230.82,LinkedIn Ads,0.3333333333333333,2410.273333333333
4297,Analytics Suite,UK,7230.82,Organic Search,0.3333333333333333,2410.273333333333
1484,Enterprise Plan,India,15818.72,Organic Search,1.0,15818.72
3346,Enterprise Plan,USA,36786.81,Facebook Ads,0.3333333333333333,12262.269999999999
3346,Enterprise Plan,USA,36786.81,Google Ads,0.6666666666666666,24524.539999999997
3553,Basic Plan,UK,49236.97,Facebook Ads,1.0,49236.97
2691,Enterprise Plan,USA,23944.7,Email,0.5,11972.35
2691,Enterprise Plan,USA,23944.7,Facebook Ads,0.5,11972.35
2903,Marketing Suite,Australia,18785.51,Facebook Ads,0.3333333333333333,6261.836666666666
2903,Marketing Suite,Australia,18785.51,LinkedIn Ads,0.3333333333333333,6261.836666666666
2903,Marketing Suite,Australia,18785.51,YouTube Ads,0.3333333333333333,6261.836666666666
1781,Marketing Suite,Germany,48203.24,Instagram Ads,0.5,24101.62
1781,Marketing Suite,Germany,48203.24,YouTube Ads,0.5,24101.62
4069,Marketing Suite,USA,33181.31,YouTube Ads,1.0,33181.31
1360,Pro Plan,India,34999.08,Facebook Ads,0.25,8749.77
1360,Pro Plan,India,34999.08,Google Ads,0.5,17499.54
1360,Pro Plan,India,34999.08,LinkedIn Ads,0.25,8749.77
2152,Basic Plan,Germany,31886.53,Email,0.5,15943.265
2152,Basic Plan,Germany,31886.53,Facebook Ads,0.25,7971.6325
2152,Basic Plan,Germany,31886.53,YouTube Ads,0.25,7971.6325
2116,,India,44954.1,Email,0.5,22477.05
2116,,India,44954.1,Facebook Ads,0.25,11238.525
2116,,India,44954.1,Google Ads,0.25,11238.525
1512,Marketing Suite,India,14256.05,Email,0.6666666666666666,9504.033333333333
1512,Marketing Suite,India,14256.05,Instagram Ads,0.3333333333333333,4752.016666666666
3052,Pro Plan,India,38146.32,Instagram Ads,0.5,19073.16
3052,Pro Plan,India,38146.32,LinkedIn Ads,0.25,9536.58
3052,Pro Plan,India,38146.32,YouTube Ads,0.25,9536.58
2841,Analytics Suite,Australia,44384.03,YouTube Ads,1.0,44384.03
2132,Basic Plan,USA,37063.33,Facebook Ads,1.0,37063.33
4405,Pro Plan,USA,11295.53,Facebook Ads,0.5,5647.765
4405,Pro Plan,USA,11295.53,Google Ads,0.25,2823.8825
4405,Pro Plan,USA,11295.53,YouTube Ads,0.25,2823.8825
1160,Enterprise Plan,Australia,21157.58,Email,0.25,5289.395
1160,Enterprise Plan,Australia,21157.58,Instagram Ads,0.25,5289.395
1160,Enterprise Plan,Australia,21157.58,Organic Search,0.5,10578.79
1805,Analytics Suite,UK,33521.53,Instagram Ads,1.0,33521.53
2924,Analytics Suite,UK,46475.67,Organic Search,1.0,46475.67
1216,Basic Plan,Australia,12238.74,Instagram Ads,0.5,6119.37
1216,Basic Plan,Australia,12238.74,LinkedIn Ads,0.5,6119.37
2474,Pro Plan,USA,3815.98,Google Ads,1.0,3815.98
2115,Pro Plan,Germany,25890.17,Email,0.5,12945.085
2115,Pro Plan,Germany,25890.17,LinkedIn Ads,0.5,12945.085
2450,Marketing Suite,Germany,18007.68,Organic Search,1.0,18007.68
1005,Marketing Suite,Australia,33086.77,Email,0.3333333333333333,11028.923333333332
1005,Marketing Suite,Australia,33086.77,Google Ads,0.3333333333333333,11028.923333333332
1005,Marketing Suite,Australia,33086.77,Organic Search,0.3333333333333333,11028.923333333332
1166,Basic Plan,Germany,4083.28,Email,1.0,4083.28
2273,Analytics Suite,UK,46174.73,Facebook Ads,0.3333333333333333,15391.576666666668
2273,Analytics Suite,UK,46174.73,Organic Search,0.6666666666666666,30783.153333333335
3739,Basic Plan,UK,47865.94,Email,0.19999999999999998,9573.188
3739,Basic Plan,UK,47865.94,Google Ads,0.19999999999999998,9573.188
3739,Basic Plan,UK,47865.94,Instagram Ads,0.19999999999999998,9573.188
3739,Basic Plan,UK,47865.94,LinkedIn Ads,0.39999999999999997,19146.376
2284,Pro Plan,USA,17810.2,Email,0.4,7124.080000000001
2284,Pro Plan,USA,17810.2,Google Ads,0.2,3562.0400000000004
2284,Pro Plan,USA,17810.2,LinkedIn Ads,0.4,7124.080000000001
3026,Enterprise Plan,India,2323.14,Google Ads,0.14285714285714285,331.8771428571428
3026,Enterprise Plan,India,2323.14,Instagram Ads,0.2857142857142857,663.7542857142856
3026,Enterprise Plan,India,2323.14,LinkedIn Ads,0.2857142857142857,663.7542857142856
3026,Enterprise Plan,India,2323.14,Organic Search,0.14285714285714285,331.8771428571428
3026,Enterprise Plan,India,2323.14,YouTube Ads,0.14285714285714285,331.8771428571428
1304,Basic Plan,Australia,13361.92,Email,0.5,6680.96
1304,Basic Plan,Australia,13361.92,YouTube Ads,0.5,6680.96
1325,Analytics Suite,UK,3221.55,Google Ads,1.0,3221.55
1967,Pro Plan,USA,17483.23,Google Ads,0.3333333333333333,5827.743333333333
1967,Pro Plan,USA,17483.23,Instagram Ads,0.3333333333333333,5827.743333333333
1967,Pro Plan,USA,17483.23,LinkedIn Ads,0.3333333333333333,5827.743333333333
2567,Enterprise Plan,India,2586.77,Google Ads,0.2,517.354
2567,Enterprise Plan,India,2586.77,LinkedIn Ads,0.2,517.354
2567,Enterprise Plan,India,2586.77,Organic Search,0.6000000000000001,1552.0620000000001
2081,Marketing Suite,India,4473.16,Google Ads,0.3333333333333333,1491.0533333333333
2081,Marketing Suite,India,4473.16,LinkedIn Ads,0.3333333333333333,1491.0533333333333
2081,Marketing Suite,India,4473.16,YouTube Ads,0.3333333333333333,1491.0533333333333
4392,Enterprise Plan,India,21431.17,Email,0.25,5357.7925
4392,Enterprise Plan,India,21431.17,Facebook Ads,0.25,5357.7925
4392,Enterprise Plan,India,21431.17,Instagram Ads,0.25,5357.7925
4392,Enterprise Plan,India,21431.17,YouTube Ads,0.25,5357.7925
2310,,India,6019.92,Email,0.14285714285714285,859.9885714285714
2310,,India,6019.92,Facebook Ads,0.2857142857142857,1719.9771428571428
2310,,India,6019.92,LinkedIn Ads,0.2857142857142857,1719.9771428571428
2310,,India,6019.92,Organic Search,0.2857142857142857,1719.9771428571428
1719,Enterprise Plan,UK,35239.3,Facebook Ads,0.4,14095.720000000001
1719,Enterprise Plan,UK,35239.3,Instagram Ads,0.2,7047.860000000001
1719,Enterprise Plan,UK,35239.3,LinkedIn Ads,0.2,7047.860000000001
1719,Enterprise Plan,UK,35239.3,YouTube Ads,0.2,7047.860000000001
2840,Analytics Suite,Australia,6562.24,Organic Search,1.0,6562.24
2957,Marketing Suite,UK,3743.93,Facebook Ads,0.6666666666666666,2495.953333333333
2957,Marketing Suite,UK,3743.93,Instagram Ads,0.3333333333333333,1247.9766666666665
2387,Pro Plan,Australia,31310.04,YouTube Ads,1.0,31310.04
4395,Analytics Suite,UK,37929.08,Google Ads,1.0,37929.08
4032,Enterprise Plan,Australia,1906.87,Email,0.3333333333333333,635.6233333333332
4032,Enterprise Plan,Australia,1906.87,Organic Search,0.16666666666666666,317.8116666666666
4032,Enterprise Plan,Australia,1906.87,YouTube Ads,0.5,953.435
2702,Pro Plan,India,39843.47,Email,0.25,9960.8675
2702,Pro Plan,India,39843.47,Facebook Ads,0.25,9960.8675
2702,Pro Plan,India,39843.47,Instagram Ads,0.25,9960.8675
2702,Pro Plan,India,39843.47,LinkedIn Ads,0.25,9960.8675
3331,Analytics Suite,Germany,23149.61,Email,0.2,4629.9220000000005
3331,Analytics Suite,Germany,23149.61,Facebook Ads,0.2,4629.9220000000005
3331,Analytics Suite,Germany,23149.61,Google Ads,0.2,4629.9220000000005
3331,Analytics Suite,Germany,23149.61,YouTube Ads,0.4,9259.844000000001
1573,Enterprise Plan,Germany,38849.76,Instagram Ads,1.0,38849.76
4145,Enterprise Plan,Australia,40762.17,Facebook Ads,0.5,20381.085
4145,Enterprise Plan,Australia,40762.17,LinkedIn Ads,0.25,10190.5425
4145,Enterprise Plan,Australia,40762.17,YouTube Ads,0.25,10190.5425
4140,Basic Plan,USA,25044.14,Email,0.375,9391.5525
4140,Basic Plan,USA,25044.14,Google Ads,0.125,3130.5175
4140,Basic Plan,USA,25044.14,LinkedIn Ads,0.125,3130.5175
4140,Basic Plan,USA,25044.14,Organic Search,0.125,3130.5175
4140,Basic Plan,USA,25044.14,YouTube Ads,0.25,6261.035
3692,Analytics Suite,Australia,9852.91,Email,0.4,3941.164
3692,Analytics Suite,Australia,9852.91,Google Ads,0.2,1970.582
3692,Analytics Suite,Australia,9852.91,Organic Search,0.2,1970.582
3692,Analytics Suite,Australia,9852.91,YouTube Ads,0.2,1970.582
2329,Basic Plan,Australia,45727.84,Email,0.2,9145.568
2329,Basic Plan,Australia,45727.84,Facebook Ads,0.2,9145.568
2329,Basic Plan,Australia,45727.84,Google Ads,0.4,18291.136
2329,Basic Plan,Australia,45727.84,Organic Search,0.2,9145.568
3021,Analytics Suite,Germany,28048.14,Email,0.14285714285714285,4006.8771428571426
3021,Analytics Suite,Germany,28048.14,Facebook Ads,0.14285714285714285,4006.8771428571426
3021,Analytics Suite,Germany,28048.14,Google Ads,0.14285714285714285,4006.8771428571426
3021,Analytics Suite,Germany,28048.14,Instagram Ads,0.14285714285714285,4006.8771428571426
3021,Analytics Suite,Germany,28048.14,LinkedIn Ads,0.2857142857142857,8013.754285714285
3021,Analytics Suite,Germany,28048.14,Organic Search,0.14285714285714285,4006.8771428571426
2450,Enterprise Plan,USA,10517.75,Organic Search,1.0,10517.75
2836,Enterprise Plan,UK,25467.14,Google Ads,0.5,12733.57
2836,Enterprise Plan,UK,25467.14,Organic Search,0.5,12733.57
1498,Pro Plan,USA,36134.7,Email,0.14285714285714285,5162.099999999999
1498,Pro Plan,USA,36134.7,Facebook Ads,0.14285714285714285,5162.099999999999
1498,Pro Plan,USA,36134.7,Google Ads,0.14285714285714285,5162.099999999999
1498,Pro Plan,USA,36134.7,LinkedIn Ads,0.2857142857142857,10324.199999999999
1498,Pro Plan,USA,36134.7,Organic Search,0.14285714285714285,5162.099999999999
1498,Pro Plan,USA,36134.7,YouTube Ads,0.14285714285714285,5162.099999999999
3716,Enterprise Plan,India,9200.91,Facebook Ads,0.75,6900.6825
3716,Enterprise Plan,India,9200.91,Instagram Ads,0.25,2300.2275
1646,Basic Plan,Germany,28405.59,Facebook Ads,1.0,28405.59
1813,Basic Plan,UK,36468.33,Instagram Ads,0.5,18234.165
1813,Basic Plan,UK,36468.33,YouTube Ads,0.5,18234.165
2468,Pro Plan,Australia,14149.25,LinkedIn Ads,0.5,7074.625
2468,Pro Plan,Australia,14149.25,Organic Search,0.5,7074.625
1160,Analytics Suite,UK,7623.04,Email,0.25,1905.76
1160,Analytics Suite,UK,7623.04,Instagram Ads,0.25,1905.76
1160,Analytics Suite,UK,7623.04,Organic Search,0.5,3811.52
3842,Enterprise Plan,Germany,17783.14,LinkedIn Ads,0.5,8891.57
3842,Enterprise Plan,Germany,17783.14,Organic Search,0.5,8891.57
2158,Basic Plan,India,39610.31,Google Ads,0.5,19805.155
2158,Basic Plan,India,39610.31,Instagram Ads,0.5,19805.155
4373,Marketing Suite,India,46623.51,Email,0.6666666666666666,31082.34
4373,Marketing Suite,India,46623.51,YouTube Ads,0.3333333333333333,15541.17
1388,Pro Plan,India,29385.8,Email,0.3333333333333333,9795.266666666666
1388,Pro Plan,India,29385.8,Instagram Ads,0.3333333333333333,9795.266666666666
1388,Pro Plan,India,29385.8,YouTube Ads,0.3333333333333333,9795.266666666666
1603,Marketing Suite,Australia,13225.29,Email,0.5,6612.645
1603,Marketing Suite,Australia,13225.29,Organic Search,0.25,3306.3225
1603,Marketing Suite,Australia,13225.29,YouTube Ads,0.25,3306.3225
2124,Pro Plan,USA,15209.39,Email,0.4,6083.756
2124,Pro Plan,USA,15209.39,Facebook Ads,0.2,3041.878
2124,Pro Plan,USA,15209.39,Instagram Ads,0.2,3041.878
2124,Pro Plan,USA,15209.39,Organic Search,0.2,3041.878
2310,Marketing Suite,Germany,11279.12,Email,0.14285714285714285,1611.3028571428572
2310,Marketing Suite,Germany,11279.12,Facebook Ads,0.2857142857142857,3222.6057142857144
2310,Marketing Suite,Germany,11279.12,LinkedIn Ads,0.2857142857142857,3222.6057142857144
2310,Marketing Suite,Germany,11279.12,Organic Search,0.2857142857142857,3222.6057142857144
3204,Analytics Suite,Germany,780.3,Facebook Ads,0.5,390.15
3204,Analytics Suite,Germany,780.3,LinkedIn Ads,0.5,390.15
2246,Marketing Suite,UK,27784.05,Facebook Ads,0.3333333333333333,9261.349999999999
2246,Marketing Suite,UK,27784.05,Instagram Ads,0.6666666666666666,18522.699999999997
1200,Basic Plan,Germany,48784.71,Email,0.5,24392.355
1200,Basic Plan,Germany,48784.71,Facebook Ads,0.5,24392.355
3937,Pro Plan,Germany,40060.6,YouTube Ads,1.0,40060.6
2987,Enterprise Plan,Germany,44259.94,Google Ads,0.25,11064.985
2987,Enterprise Plan,Germany,44259.94,YouTube Ads,0.75,33194.955
4073,Basic Plan,USA,19874.8,Email,0.25,4968.7
4073,Basic Plan,USA,19874.8,Facebook Ads,0.5,9937.4
4073,Basic Plan,USA,19874.8,Organic Search,0.25,4968.7
1610,Pro Plan,USA,24207.38,Instagram Ads,0.3333333333333333,8069.126666666667
1610,Pro Plan,USA,24207.38,LinkedIn Ads,0.3333333333333333,8069.126666666667
1610,Pro Plan,USA,24207.38,YouTube Ads,0.3333333333333333,8069.126666666667
2659,Marketing Suite,Australia,10720.84,Email,0.3333333333333333,3573.6133333333332
2659,Marketing Suite,Australia,10720.84,Facebook Ads,0.3333333333333333,3573.6133333333332
2659,Marketing Suite,Australia,10720.84,Organic Search,0.3333333333333333,3573.6133333333332
4408,Enterprise Plan,Australia,2248.39,Email,0.3333333333333333,749.4633333333333
4408,Enterprise Plan,Australia,2248.39,Google Ads,0.3333333333333333,749.4633333333333
4408,Enterprise Plan,Australia,2248.39,Instagram Ads,0.3333333333333333,749.4633333333333
4004,Basic Plan,USA,9215.24,Email,0.3333333333333333,3071.7466666666664
4004,Basic Plan,USA,9215.24,Instagram Ads,0.3333333333333333,3071.7466666666664
4004,Basic Plan,USA,9215.24,Organic Search,0.3333333333333333,3071.7466666666664
3543,Enterprise Plan,Germany,36653.58,Email,0.5,18326.79
3543,Enterprise Plan,Germany,36653.58,YouTube Ads,0.5,18326.79
3284,Basic Plan,UK,12406.73,Google Ads,0.4,4962.692
3284,Basic Plan,UK,12406.73,Instagram Ads,0.2,2481.346
3284,Basic Plan,UK,12406.73,LinkedIn Ads,0.2,2481.346
3284,Basic Plan,UK,12406.73,YouTube Ads,0.2,2481.346
2920,Marketing Suite,India,32009.04,Email,0.5,16004.52
2920,Marketing Suite,India,32009.04,YouTube Ads,0.5,16004.52
4027,Enterprise Plan,USA,18257.26,Facebook Ads,0.25,4564.315
4027,Enterprise Plan,USA,18257.26,Google Ads,0.5,9128.63
4027,Enterprise Plan,USA,18257.26,Instagram Ads,0.25,4564.315
4144,Basic Plan,Australia,44221.42,Email,0.3333333333333333,14740.473333333332
4144,Basic Plan,Australia,44221.42,Facebook Ads,0.3333333333333333,14740.473333333332
4144,Basic Plan,Australia,44221.42,Google Ads,0.3333333333333333,14740.473333333332
3579,,India,34678.82,Organic Search,0.5,17339.41
3579,,India,34678.82,YouTube Ads,0.5,17339.41
1291,Analytics Suite,UK,27558.11,Email,1.0,27558.11
3634,Enterprise Plan,Australia,43326.09,Email,0.25,10831.5225
3634,Enterprise Plan,Australia,43326.09,Facebook Ads,0.25,10831.5225
3634,Enterprise Plan,Australia,43326.09,Google Ads,0.25,10831.5225
3634,Enterprise Plan,Australia,43326.09,LinkedIn Ads,0.25,10831.5225
3407,Marketing Suite,Germany,5278.0,Instagram Ads,0.5,2639.0
3407,Marketing Suite,Germany,5278.0,LinkedIn Ads,0.5,2639.0
4377,Pro Plan,India,47454.24,Google Ads,0.3333333333333333,15818.079999999998
4377,Pro Plan,India,47454.24,LinkedIn Ads,0.5,23727.12
4377,Pro Plan,India,47454.24,Organic Search,0.16666666666666666,7909.039999999999
3513,Pro Plan,Australia,42392.61,Email,0.2,8478.522
3513,Pro Plan,Australia,42392.61,Facebook Ads,0.6,25435.566
3513,Pro Plan,Australia,42392.61,Instagram Ads,0.2,8478.522
2725,Basic Plan,Australia,37048.81,Organic Search,0.3333333333333333,12349.603333333333
2725,Basic Plan,Australia,37048.81,YouTube Ads,0.6666666666666666,24699.206666666665
3301,Basic Plan,USA,17180.54,Email,0.2,3436.108
3301,Basic Plan,USA,17180.54,Facebook Ads,0.2,3436.108
3301,Basic Plan,USA,17180.54,YouTube Ads,0.6000000000000001,10308.324000000002
3427,Enterprise Plan,USA,4453.55,Email,0.3333333333333333,1484.5166666666667
3427,Enterprise Plan,USA,4453.55,LinkedIn Ads,0.3333333333333333,1484.5166666666667
3427,Enterprise Plan,USA,4453.55,Organic Search,0.3333333333333333,1484.5166666666667
3379,Enterprise Plan,India,7353.35,Email,0.3333333333333333,2451.116666666667
3379,Enterprise Plan,India,7353.35,Instagram Ads,0.3333333333333333,2451.116666666667
3379,Enterprise Plan,India,7353.35,LinkedIn Ads,0.3333333333333333,2451.116666666667
1747,Marketing Suite,USA,20759.27,Email,0.25,5189.8175
1747,Marketing Suite,USA,20759.27,Google Ads,0.25,5189.8175
1747,Marketing Suite,USA,20759.27,Organic Search,0.25,5189.8175
1747,Marketing Suite,USA,20759.27,YouTube Ads,0.25,5189.8175
2556,Analytics Suite,Australia,2749.16,Facebook Ads,0.3333333333333333,916.3866666666665
2556,Analytics Suite,Australia,2749.16,Google Ads,0.3333333333333333,916.3866666666665
2556,Analytics Suite,Australia,2749.16,LinkedIn Ads,0.3333333333333333,916.3866666666665
3683,Analytics Suite,Australia,5502.95,Google Ads,0.3333333333333333,1834.3166666666666
3683,Analytics Suite,Australia,5502.95,LinkedIn Ads,0.3333333333333333,1834.3166666666666
3683,Analytics Suite,Australia,5502.95,Organic Search,0.3333333333333333,1834.3166666666666
4218,Enterprise Plan,India,1683.58,Instagram Ads,1.0,1683.58
4375,Enterprise Plan,USA,4589.28,Facebook Ads,0.5,2294.64
4375,Enterprise Plan,USA,4589.28,LinkedIn Ads,0.5,2294.64
2191,Marketing Suite,Australia,23963.7,Email,1.0,23963.7
2726,Analytics Suite,India,35558.59,Email,0.2,7111.718
2726,Analytics Suite,India,35558.59,Google Ads,0.2,7111.718
2726,Analytics Suite,India,35558.59,Organic Search,0.2,7111.718
2726,Analytics Suite,India,35558.59,YouTube Ads,0.4,14223.436
1473,Pro Plan,Germany,45070.38,YouTube Ads,1.0,45070.38
1727,Analytics Suite,Australia,27207.81,Facebook Ads,0.2,5441.562000000001
1727,Analytics Suite,Australia,27207.81,Instagram Ads,0.2,5441.562000000001
1727,Analytics Suite,Australia,27207.81,LinkedIn Ads,0.6000000000000001,16324.686000000003
3628,Enterprise Plan,India,368.46,Email,0.5,184.23
3628,Enterprise Plan,India,368.46,YouTube Ads,0.5,184.23
3671,Enterprise Plan,Germany,41763.8,Instagram Ads,0.6666666666666666,27842.533333333333
3671,Enterprise Plan,Germany,41763.8,Organic Search,0.3333333333333333,13921.266666666666
1288,Enterprise Plan,Germany,24462.89,LinkedIn Ads,0.6666666666666666,16308.593333333332
1288,Enterprise Plan,Germany,24462.89,YouTube Ads,0.3333333333333333,8154.296666666666
2345,Analytics Suite,India,27932.07,Instagram Ads,0.5,13966.035
2345,Analytics Suite,India,27932.07,LinkedIn Ads,0.25,6983.0175
2345,Analytics Suite,India,27932.07,Organic Search,0.25,6983.0175
4214,Marketing Suite,USA,32791.45,Email,0.3333333333333333,10930.483333333332
4214,Marketing Suite,USA,32791.45,Google Ads,0.3333333333333333,10930.483333333332
4214,Marketing Suite,USA,32791.45,Instagram Ads,0.3333333333333333,10930.483333333332
3979,Pro Plan,Australia,38014.38,Instagram Ads,0.5,19007.19
3979,Pro Plan,Australia,38014.38,LinkedIn Ads,0.25,9503.595
3979,Pro Plan,Australia,38014.38,YouTube Ads,0.25,9503.595
3778,Basic Plan,USA,36230.1,Email,0.25,9057.525
3778,Basic Plan,USA,36230.1,Instagram Ads,0.5,18115.05
3778,Basic Plan,USA,36230.1,Organic Search,0.25,9057.525
2254,,Australia,30645.07,Email,1.0,30645.07
1996,Analytics Suite,UK,38281.88,Facebook Ads,0.2,7656.376
1996,Analytics Suite,UK,38281.88,Google Ads,0.4,15312.752
1996,Analytics Suite,UK,38281.88,LinkedIn Ads,0.2,7656.376
1996,Analytics Suite,UK,38281.88,YouTube Ads,0.2,7656.376
3594,Pro Plan,Australia,37922.29,Email,0.25,9480.5725
3594,Pro Plan,Australia,37922.29,Google Ads,0.25,9480.5725
3594,Pro Plan,Australia,37922.29,Instagram Ads,0.25,9480.5725
3594,Pro Plan,Australia,37922.29,Organic Search,0.25,9480.5725
1608,Marketing Suite,USA,13493.03,Google Ads,0.5,6746.515
1608,Marketing Suite,USA,13493.03,YouTube Ads,0.5,6746.515
3304,,Germany,32082.33,Google Ads,0.5,16041.165
3304,,Germany,32082.33,Instagram Ads,0.5,16041.165
2512,,UK,24718.88,Email,0.3333333333333333,8239.626666666667
2512,,UK,24718.88,Instagram Ads,0.3333333333333333,8239.626666666667
2512,,UK,24718.88,YouTube Ads,0.3333333333333333,8239.626666666667
3795,Analytics Suite,Australia,29375.3,Email,0.25,7343.825
3795,Analytics Suite,Australia,29375.3,Facebook Ads,0.25,7343.825
3795,Analytics Suite,Australia,29375.3,LinkedIn Ads,0.5,14687.65
1991,Basic Plan,USA,41728.0,Facebook Ads,0.5,20864.0
1991,Basic Plan,USA,41728.0,Organic Search,0.5,20864.0
2429,Enterprise Plan,UK,29680.98,Instagram Ads,0.5,14840.49
2429,Enterprise Plan,UK,29680.98,LinkedIn Ads,0.5,14840.49
3586,Basic Plan,USA,45652.81,Instagram Ads,0.3333333333333333,15217.603333333333
3586,Basic Plan,USA,45652.81,LinkedIn Ads,0.3333333333333333,15217.603333333333
3586,Basic Plan,USA,45652.81,YouTube Ads,0.3333333333333333,15217.603333333333
2204,Basic Plan,India,48872.95,Email,0.16666666666666666,8145.491666666666
2204,Basic Plan,India,48872.95,Google Ads,0.16666666666666666,8145.491666666666
2204,Basic Plan,India,48872.95,Organic Search,0.3333333333333333,16290.983333333332
2204,Basic Plan,India,48872.95,YouTube Ads,0.3333333333333333,16290.983333333332
2813,Marketing Suite,India,15833.24,YouTube Ads,1.0,15833.24
3469,Marketing Suite,India,9867.91,Instagram Ads,1.0,9867.91
2800,Pro Plan,UK,47643.64,Email,0.25,11910.91
2800,Pro Plan,UK,47643.64,Instagram Ads,0.25,11910.91
2800,Pro Plan,UK,47643.64,Organic Search,0.5,23821.82
1553,Marketing Suite,Germany,41396.14,Email,0.3333333333333333,13798.713333333333
1553,Marketing Suite,Germany,41396.14,Instagram Ads,0.6666666666666666,27597.426666666666
4017,Enterprise Plan,Germany,43424.05,Facebook Ads,0.5,21712.025
4017,Enterprise Plan,Germany,43424.05,Instagram Ads,0.5,21712.025
1470,Enterprise Plan,India,17490.42,Google Ads,0.4,6996.168
1470,Enterprise Plan,India,17490.42,Instagram Ads,0.2,3498.084
1470,Enterprise Plan,India,17490.42,LinkedIn Ads,0.2,3498.084
1470,Enterprise Plan,India,17490.42,YouTube Ads,0.2,3498.084
2783,Basic Plan,Australia,13376.45,Google Ads,0.6666666666666666,8917.633333333333
2783,Basic Plan,Australia,13376.45,Organic Search,0.3333333333333333,4458.816666666667
3684,Analytics Suite,Australia,38478.35,LinkedIn Ads,0.2,7695.67
3684,Analytics Suite,Australia,38478.35,Organic Search,0.6,23087.01
3684,Analytics Suite,Australia,38478.35,YouTube Ads,0.2,7695.67
1805,Enterprise Plan,UK,30740.74,Instagram Ads,1.0,30740.74
3612,Analytics Suite,India,43856.01,Google Ads,0.4,17542.404000000002
3612,Analytics Suite,India,43856.01,Instagram Ads,0.2,8771.202000000001
3612,Analytics Suite,India,43856.01,LinkedIn Ads,0.2,8771.202000000001
3612,Analytics Suite,India,43856.01,Organic Search,0.2,8771.202000000001
2068,Pro Plan,India,23629.5,LinkedIn Ads,1.0,23629.5
3100,Enterprise Plan,Germany,496.21,Email,0.5,248.105
3100,Enterprise Plan,Germany,496.21,YouTube Ads,0.5,248.105
3934,Pro Plan,India,18092.12,Google Ads,1.0,18092.12
4153,Marketing Suite,Australia,49623.21,Instagram Ads,1.0,49623.21
3034,Basic Plan,Australia,17904.53,Facebook Ads,0.3333333333333333,5968.176666666666
3034,Basic Plan,Australia,17904.53,Google Ads,0.3333333333333333,5968.176666666666
3034,Basic Plan,Australia,17904.53,Organic Search,0.3333333333333333,5968.176666666666
3127,Analytics Suite,Germany,44864.25,Email,0.5,22432.125
3127,Analytics Suite,Germany,44864.25,Instagram Ads,0.25,11216.0625
3127,Analytics Suite,Germany,44864.25,Organic Search,0.25,11216.0625
2186,Pro Plan,UK,8910.22,Organic Search,1.0,8910.22
1945,Enterprise Plan,Australia,21478.6,LinkedIn Ads,1.0,21478.6
1046,Enterprise Plan,UK,30423.98,Email,1.0,30423.98
1894,Analytics Suite,USA,27389.77,Email,0.6666666666666666,18259.846666666665
1894,Analytics Suite,USA,27389.77,LinkedIn Ads,0.3333333333333333,9129.923333333332
2563,,Australia,32598.43,Facebook Ads,0.25,8149.6075
2563,,Australia,32598.43,Instagram Ads,0.25,8149.6075
2563,,Australia,32598.43,LinkedIn Ads,0.5,16299.215
1435,Marketing Suite,UK,26030.93,Facebook Ads,1.0,26030.93
3286,Marketing Suite,UK,2544.92,Facebook Ads,0.16666666666666666,424.1533333333333
3286,Marketing Suite,UK,2544.92,Google Ads,0.16666666666666666,424.1533333333333
3286,Marketing Suite,UK,2544.92,Instagram Ads,0.16666666666666666,424.1533333333333
3286,Marketing Suite,UK,2544.92,LinkedIn Ads,0.16666666666666666,424.1533333333333
3286,Marketing Suite,UK,2544.92,YouTube Ads,0.3333333333333333,848.3066666666666
2712,Basic Plan,Australia,17266.25,Email,1.0,17266.25
2289,Pro Plan,India,26980.23,Email,0.14285714285714285,3854.318571428571
2289,Pro Plan,India,26980.23,Google Ads,0.14285714285714285,3854.318571428571
2289,Pro Plan,India,26980.23,Instagram Ads,0.2857142857142857,7708.637142857142
