session_id,user_id,session_date,traffic_source,utm_source,utm_medium,utm_campaign,device,city,country,pages_viewed,session_duration_sec,bounce_flag
S007931,3797,2024-05-18,Instagram Ads,YouTube Ads,organic,Summer Sale,Desktop,New York,Australia,8,603,0
S007932,2825,2025-02-02,YouTube Ads,YouTube Ads,organic,Summer Sale,Mobile,Bangalore,USA,23,2856,0
S007933,1435,2024-06-20,Facebook Ads,Facebook Ads,email,Product Launch,Desktop,Mumbai,Australia,10,1495,0
S007934,1337,2024-01-14,YouTube Ads,Instagram Ads,email,Black Friday,Tablet,Mumbai,UK,6,882,0
S007935,1266,2025-04-19,Organic Search,Facebook Ads,organic,Black Friday,Mobile,London,UK,9,1124,0
S007936,1330,2025-09-30,Organic Search,Instagram Ads,social,Brand Awareness,Desktop,Mumbai,Germany,11,2989,1
S007937,3043,2024-01-03,Instagram Ads,Organic Search,cpc,Campaign_XYZ,Desktop,London,USA,19,2028,0
S007938,3897,2025-10-13,YouTube Ads,YouTube Ads,organic,Retargeting,Desktop,Unknown,UK,18,1542,0
S007939,2408,2024-11-09,Instagram Ads,Email,cpc,Campaign_XYZ,Tablet,New York,India,16,2361,0
S007940,3983,2024-10-23,Email,Organic Search,cpc,Festive Offer,Mobile,Berlin,UK,2,3329,0
S007941,4223,2025-12-21,LinkedIn Ads,Facebook Ads,cpc,Festive Offer,Desktop,New York,Germany,1,3353,0
S007942,2064,2024-08-09,YouTube Ads,Organic Search,social,Retargeting,Mobile,London,UK,21,202,1
S007943,1469,2025-08-21,Google Ads,Facebook Ads,social,Brand Awareness,Desktop,Bangalore,USA,14,1281,1
S007944,1454,2025-02-23,Instagram Ads,Instagram Ads,email,Brand Awareness,Desktop,London,UK,1,2733,0
S007945,1373,2024-09-02,Email,Email,email,Brand Awareness,Desktop,Sydney,Australia,17,1503,0
S007946,2328,2025-02-10,Google Ads,LinkedIn Ads,social,Summer Sale,Mobile,Delhi,India,12,530,0
S007947,1651,2025-04-08,LinkedIn Ads,Facebook Ads,social,Brand Awareness,Tablet,Delhi,Germany,19,2639,1
S007948,3752,2024-08-11,Google Ads,YouTube Ads,email,Summer Sale,Tablet,London,Australia,4,325,0
S007949,2474,2024-10-25,Google Ads,Facebook Ads,cpc,Summer Sale,Desktop,Berlin,USA,13,2333,0
S007950,3158,2024-02-26,Organic Search,Google Ads,organic,Product Launch,Mobile,London,Australia,22,3383,0
S007951,2003,2025-11-04,LinkedIn Ads,Google Ads,email,Retargeting,Desktop,Bangalore,Germany,23,3314,0
S007952,3064,2025-09-30,Email,Email,organic,Festive Offer,Desktop,Mumbai,USA,18,715,0
S007953,2157,2024-06-09,YouTube Ads,LinkedIn Ads,cpc,Black Friday,Desktop,Berlin,India,1,3195,0
S007954,3619,2024-11-08,LinkedIn Ads,Instagram Ads,email,Summer Sale,Mobile,New York,UK,8,2228,0
S007955,2335,2024-02-20,Facebook Ads,Google Ads,cpc,Retargeting,Desktop,Unknown,UK,19,3281,1
S007956,3580,2024-07-06,Instagram Ads,Facebook Ads,email,Retargeting,Desktop,London,UK,14,1226,1
S007957,3890,2024-05-14,Organic Search,Facebook Ads,cpc,Retargeting,Mobile,New York,UK,22,3074,1
S007958,1193,2024-05-09,Email,Email,cpc,Brand Awareness,Desktop,New York,UK,8,3475,0
S007959,1659,2025-11-05,Email,Instagram Ads,email,Summer Sale,Desktop,London,India,17,2766,1
S007960,2855,2024-02-17,Instagram Ads,Google Ads,cpc,Brand Awareness,Desktop,New York,UK,3,245,0
S007961,2299,2024-09-19,Email,YouTube Ads,organic,Festive Offer,Desktop,Unknown,USA,14,1443,1
S007962,3142,2025-04-05,Email,Instagram Ads,organic,Campaign_XYZ,Desktop,New York,UK,18,3192,0
S007963,4235,2024-09-08,YouTube Ads,YouTube Ads,social,Festive Offer,Mobile,Mumbai,UK,22,2226,1
S007964,3365,2024-03-07,Email,Organic Search,social,Brand Awareness,Desktop,Berlin,Germany,14,577,1
S007965,3005,2025-12-29,LinkedIn Ads,Facebook Ads,organic,Product Launch,Desktop,Mumbai,Australia,7,1130,0
S007966,3952,2024-11-22,Organic Search,YouTube Ads,social,Campaign_XYZ,Desktop,Delhi,USA,24,31,0
S007967,2209,2025-03-21,Instagram Ads,Instagram Ads,social,Brand Awareness,Desktop,Berlin,India,20,805,0
S007968,3096,2025-05-19,Instagram Ads,Google Ads,social,Retargeting,Mobile,New York,USA,20,1157,0
S007969,4280,2025-11-25,Email,Instagram Ads,cpc,Black Friday,Mobile,London,India,4,973,0
S007970,3273,2024-08-23,Email,LinkedIn Ads,organic,Campaign_XYZ,Desktop,Sydney,Germany,13,1245,0
S007971,2204,2024-12-12,Google Ads,LinkedIn Ads,email,Brand Awareness,Mobile,Sydney,UK,6,974,0
S007972,2413,2025-10-23,LinkedIn Ads,YouTube Ads,organic,Retargeting,Mobile,Unknown,Australia,9,352,0
S007973,1954,2024-06-04,Google Ads,Facebook Ads,organic,Brand Awareness,Desktop,Delhi,USA,22,3390,0
S007974,2970,2024-03-06,Facebook Ads,Google Ads,social,Campaign_XYZ,Mobile,Mumbai,USA,18,259,0
S007975,2200,2024-02-17,Facebook Ads,YouTube Ads,social,Brand Awareness,Desktop,Berlin,USA,10,2613,0
S007976,2622,2025-03-15,Facebook Ads,Instagram Ads,email,Unknown,Desktop,Delhi,Australia,18,2534,1
S007977,1495,2025-02-23,YouTube Ads,LinkedIn Ads,organic,Brand Awareness,Mobile,Unknown,Germany,8,592,1
S007978,1112,2025-06-19,Organic Search,Google Ads,cpc,Festive Offer,Mobile,Unknown,Germany,24,3212,1
S007979,2782,2025-11-02,Organic Search,LinkedIn Ads,cpc,Brand Awareness,Mobile,Bangalore,UK,7,2600,0
S007980,1120,2025-03-29,LinkedIn Ads,Google Ads,email,Black Friday,Tablet,London,USA,19,1951,1
S007981,1942,2025-08-21,YouTube Ads,Organic Search,email,Black Friday,Desktop,Bangalore,Germany,22,177,0
S007982,4120,2025-04-06,Facebook Ads,Organic Search,cpc,Product Launch,Desktop,Sydney,Germany,13,1366,0
S007983,4239,2024-02-24,Email,Google Ads,cpc,Unknown,Mobile,Mumbai,India,1,676,0
S007984,1217,2025-01-07,YouTube Ads,Organic Search,cpc,Brand Awareness,Desktop,London,USA,3,785,0
S007985,1776,2025-02-02,Instagram Ads,LinkedIn Ads,cpc,Retargeting,Mobile,London,Germany,11,404,0
S007986,3823,2025-09-27,YouTube Ads,Organic Search,cpc,Summer Sale,Desktop,Berlin,USA,10,3521,0
S007987,1179,2024-03-02,Organic Search,LinkedIn Ads,organic,Campaign_XYZ,Desktop,Delhi,India,10,463,1
S007988,1493,2025-12-10,LinkedIn Ads,Organic Search,organic,Product Launch,Desktop,Sydney,Australia,2,2697,0
S007989,1755,2025-10-23,Google Ads,Email,cpc,Campaign_XYZ,Mobile,Delhi,UK,14,465,1
S007990,2419,2025-05-06,LinkedIn Ads,Instagram Ads,cpc,Retargeting,Mobile,New York,Australia,16,2655,0
S007991,1608,2025-04-16,Google Ads,Instagram Ads,organic,Product Launch,Mobile,Sydney,Germany,13,879,0
S007992,2516,2025-08-12,Organic Search,Google Ads,social,Summer Sale,Mobile,Sydney,Germany,10,3453,0
S007993,4391,2024-01-25,Email,Instagram Ads,organic,Summer Sale,Mobile,Sydney,USA,12,1195,0
S007994,2734,2025-04-19,YouTube Ads,Instagram Ads,cpc,Summer Sale,Desktop,London,Germany,13,2045,1
S007995,2398,2025-03-20,YouTube Ads,Instagram Ads,email,Unknown,Desktop,Bangalore,Australia,22,2954,0
S007996,1847,2025-11-08,LinkedIn Ads,Organic Search,cpc,Product Launch,Mobile,Bangalore,India,19,2122,0
S007997,1665,2025-03-10,Email,Email,social,Festive Offer,Tablet,Berlin,Germany,22,3316,0
S007998,1088,2024-03-25,Organic Search,Organic Search,cpc,Summer Sale,Desktop,Delhi,Australia,18,2712,0
S007999,1375,2025-04-09,Google Ads,Google Ads,social,Campaign_XYZ,Desktop,New York,UK,9,779,0
S008000,2570,2025-04-06,Facebook Ads,Facebook Ads,social,Campaign_XYZ,Mobile,London,UK,2,267,0
S008001,1348,2025-08-31,Email,Facebook Ads,social,Retargeting,Desktop,Delhi,India,8,501,0
S008002,1233,2025-03-17,Facebook Ads,Organic Search,organic,Brand Awareness,Mobile,London,UK,3,1589,1
S008003,3907,2024-09-21,Organic Search,YouTube Ads,organic,Festive Offer,Mobile,Delhi,Australia,5,2808,1
S008004,4215,2024-08-21,YouTube Ads,Facebook Ads,social,Festive Offer,Mobile,Sydney,India,17,2290,0
S008005,2618,2025-01-29,YouTube Ads,LinkedIn Ads,social,Brand Awareness,Mobile,Berlin,Australia,24,559,1
S008006,1679,2025-05-06,Email,LinkedIn Ads,cpc,Retargeting,Tablet,New York,Germany,2,2182,0
S008007,2797,2024-08-08,Email,Organic Search,cpc,Brand Awareness,Mobile,London,UK,20,703,0
S008008,2090,2024-02-22,Email,Instagram Ads,organic,Brand Awareness,Mobile,Unknown,UK,2,2286,1
S008009,2680,2024-07-15,Instagram Ads,Organic Search,organic,Campaign_XYZ,Desktop,Berlin,Germany,23,2331,0
S008010,1799,2024-09-14,YouTube Ads,YouTube Ads,social,Summer Sale,Desktop,Sydney,Germany,2,3024,1
S008011,1407,2024-12-08,Email,Email,organic,Product Launch,Mobile,New York,Australia,6,3122,0
S008012,4042,2025-06-27,YouTube Ads,Email,social,Retargeting,Tablet,Mumbai,Australia,7,283,0
S008013,3722,2025-03-24,Instagram Ads,Instagram Ads,organic,Summer Sale,Desktop,Bangalore,UK,21,1168,1
S008014,1095,2024-04-05,Instagram Ads,Instagram Ads,email,Festive Offer,Desktop,New York,India,23,1168,0
S008015,2915,2025-10-19,LinkedIn Ads,Facebook Ads,organic,Black Friday,Mobile,New York,India,24,1643,0
S008016,4480,2025-02-24,Email,Organic Search,organic,Product Launch,Desktop,London,UK,4,983,0
S008017,2620,2024-11-06,YouTube Ads,Instagram Ads,social,Black Friday,Desktop,Berlin,Germany,5,44,1
S008018,1406,2025-07-24,Facebook Ads,YouTube Ads,email,Festive Offer,Mobile,London,Germany,11,1584,0
S008019,3102,2024-02-24,YouTube Ads,Facebook Ads,cpc,Summer Sale,Mobile,Mumbai,India,18,3250,0
S008020,2030,2024-08-03,YouTube Ads,YouTube Ads,organic,Product Launch,Mobile,Bangalore,Australia,3,1589,0
S008021,2284,2025-11-24,Email,Instagram Ads,email,Product Launch,Desktop,Bangalore,USA,20,2984,0
S008022,2997,2024-12-04,Organic Search,Instagram Ads,cpc,Summer Sale,Mobile,New York,Germany,18,1536,1
S008023,3666,2024-09-08,Google Ads,Facebook Ads,email,Product Launch,Desktop,Bangalore,Australia,21,3055,0
S008024,1710,2024-10-22,Google Ads,Google Ads,email,Retargeting,Mobile,Mumbai,India,4,2630,0
S008025,1967,2024-05-08,LinkedIn Ads,Organic Search,cpc,Retargeting,Mobile,Berlin,India,23,845,0
S008026,4077,2024-08-30,Facebook Ads,Facebook Ads,cpc,Unknown,Mobile,Berlin,Australia,10,942,0
S008027,2915,2024-08-19,Google Ads,Organic Search,social,Summer Sale,Desktop,Delhi,Australia,21,3138,0
S008028,3865,2024-03-23,Email,Google Ads,social,Product Launch,Desktop,Sydney,Australia,15,1194,0
S008029,2531,2024-05-12,Email,Google Ads,social,Summer Sale,Desktop,Delhi,Australia,15,666,0
S008030,1880,2024-01-21,Organic Search,Email,email,Product Launch,Tablet,London,India,2,286,0
S008031,2275,2025-07-20,Facebook Ads,Facebook Ads,organic,Product Launch,Desktop,Delhi,India,13,2620,0
S008032,3445,2025-01-12,Instagram Ads,Instagram Ads,organic,Product Launch,Desktop,Mumbai,Germany,13,1670,0
S008033,2548,2025-06-18,YouTube Ads,YouTube Ads,organic,Product Launch,Mobile,New York,UK,12,2768,1
S008034,3021,2024-09-22,LinkedIn Ads,Instagram Ads,cpc,Retargeting,Mobile,London,USA,15,2666,0
S008035,2897,2025-05-12,Facebook Ads,Google Ads,organic,Campaign_XYZ,Tablet,Berlin,India,13,2590,0
S008036,4327,2024-06-21,Email,LinkedIn Ads,cpc,Product Launch,Mobile,Mumbai,USA,18,747,1
S008037,1885,2024-02-03,Google Ads,YouTube Ads,email,Product Launch,Mobile,Delhi,India,1,2649,0
S008038,4142,2025-03-20,YouTube Ads,Organic Search,email,Product Launch,Mobile,Mumbai,India,8,233,0
S008039,1404,2025-05-23,YouTube Ads,Organic Search,email,Brand Awareness,Tablet,London,Australia,21,2427,0
S008040,4466,2024-12-29,YouTube Ads,Instagram Ads,social,Retargeting,Mobile,New York,UK,7,123,1
S008041,3053,2024-12-06,Email,LinkedIn Ads,organic,Festive Offer,Desktop,Sydney,UK,7,1031,1
S008042,1419,2024-03-04,Organic Search,LinkedIn Ads,email,Retargeting,Mobile,New York,India,16,1205,0
S008043,1566,2025-11-10,LinkedIn Ads,YouTube Ads,cpc,Summer Sale,Desktop,New York,Australia,15,2716,0
S008044,4105,2024-02-13,Organic Search,Google Ads,social,Campaign_XYZ,Mobile,Sydney,Germany,17,1276,0
S008045,3525,2024-04-20,Instagram Ads,Email,social,Campaign_XYZ,Desktop,Unknown,UK,12,3431,1
S008046,3760,2025-10-18,YouTube Ads,LinkedIn Ads,organic,Retargeting,Desktop,Mumbai,Germany,3,2785,1
S008047,3886,2024-10-24,YouTube Ads,LinkedIn Ads,email,Brand Awareness,Desktop,Mumbai,UK,15,2722,0
S008048,2828,2025-06-02,YouTube Ads,YouTube Ads,organic,Unknown,Mobile,Bangalore,Germany,22,941,0
S008049,2937,2024-08-31,Instagram Ads,Facebook Ads,email,Retargeting,Mobile,Sydney,Australia,12,110,0
S008050,1560,2024-06-28,Google Ads,YouTube Ads,organic,Brand Awareness,Desktop,London,India,14,3172,0
S008051,2116,2024-07-04,Email,Email,organic,Retargeting,Desktop,London,Australia,21,2204,1
S008052,3388,2025-04-02,Organic Search,Google Ads,social,Brand Awareness,Mobile,Delhi,Australia,22,1375,0
S008053,2933,2025-11-25,Facebook Ads,Instagram Ads,social,Retargeting,Desktop,London,India,20,2761,1
S008054,2177,2025-11-16,YouTube Ads,Organic Search,email,Campaign_XYZ,Tablet,Sydney,India,24,2999,0
S008055,3164,2024-06-19,YouTube Ads,Instagram Ads,social,Summer Sale,Tablet,Berlin,USA,5,2752,0
S008056,4294,2025-11-05,Google Ads,Email,social,Summer Sale,Desktop,London,Australia,6,3064,0
S008057,2018,2025-09-28,Instagram Ads,LinkedIn Ads,cpc,Brand Awareness,Mobile,Sydney,Germany,19,634,0
S008058,4378,2024-11-09,Email,LinkedIn Ads,email,Product Launch,Mobile,New York,UK,20,752,0
S008059,2528,2025-10-31,Email,Email,organic,Retargeting,Tablet,Berlin,India,12,88,0
S008060,1586,2025-03-08,Organic Search,LinkedIn Ads,organic,Retargeting,Desktop,Berlin,India,15,2148,1
S008061,1351,2025-07-04,Instagram Ads,Instagram Ads,organic,Summer Sale,Desktop,Mumbai,Australia,1,3231,0
S008062,3905,2025-03-29,Facebook Ads,Instagram Ads,cpc,Summer Sale,Desktop,New York,India,9,753,0
S008063,4390,2024-04-11,Organic Search,Google Ads,social,Festive Offer,Mobile,Mumbai,UK,7,2567,1
S008064,3976,2025-01-18,Instagram Ads,Email,social,Brand Awareness,Desktop,Unknown,UK,22,1223,0
S008065,1059,2025-12-24,Instagram Ads,Facebook Ads,organic,Black Friday,Desktop,Mumbai,Australia,17,2823,0
S008066,3954,2025-11-09,Google Ads,Facebook Ads,organic,Campaign_XYZ,Desktop,Delhi,UK,2,1712,0
S008067,1659,2025-01-24,Google Ads,LinkedIn Ads,organic,Product Launch,Tablet,Unknown,UK,9,228,0
S008068,2740,2024-03-19,Google Ads,Google Ads,cpc,Brand Awareness,Mobile,New York,Germany,4,2966,0
S008069,2441,2024-03-22,Facebook Ads,Facebook Ads,organic,Product Launch,Tablet,Bangalore,UK,9,188,0
S008070,2888,2024-08-22,Instagram Ads,LinkedIn Ads,social,Brand Awareness,Mobile,Berlin,Australia,5,2456,1
S008071,1313,2025-10-28,Google Ads,Facebook Ads,cpc,Retargeting,Mobile,Sydney,India,10,3318,0
S008072,2706,2024-08-08,LinkedIn Ads,Organic Search,organic,Campaign_XYZ,Desktop,Bangalore,Australia,23,1444,0
S008073,2219,2025-04-16,Email,Organic Search,social,Campaign_XYZ,Mobile,Delhi,UK,20,3058,0
S008074,2589,2024-08-04,YouTube Ads,Facebook Ads,email,Unknown,Mobile,New York,Australia,9,2544,1
S008075,3503,2025-12-24,LinkedIn Ads,Instagram Ads,cpc,Product Launch,Desktop,Delhi,USA,9,1594,0
S008076,2017,2025-03-05,Facebook Ads,Google Ads,social,Black Friday,Mobile,Unknown,India,1,3278,0
S008077,1113,2025-06-16,Instagram Ads,Instagram Ads,social,Retargeting,Mobile,Berlin,UK,23,2291,0
S008078,1443,2025-07-05,Instagram Ads,LinkedIn Ads,social,Festive Offer,Mobile,New York,Germany,9,1704,0
S008079,2802,2024-04-13,Organic Search,Facebook Ads,social,Campaign_XYZ,Mobile,Berlin,UK,6,100,0
S008080,3241,2025-12-06,YouTube Ads,Email,cpc,Product Launch,Mobile,Berlin,USA,7,53,1
S008081,2045,2025-03-08,Facebook Ads,Organic Search,cpc,Black Friday,Desktop,Sydney,Australia,5,2856,1
S008082,2027,2025-11-12,Organic Search,Instagram Ads,email,Campaign_XYZ,Desktop,London,UK,17,1799,1
S008083,3089,2025-11-16,Email,Instagram Ads,cpc,Festive Offer,Mobile,Bangalore,Germany,6,132,0
S008084,1472,2025-09-11,Facebook Ads,Instagram Ads,cpc,Retargeting,Mobile,Bangalore,UK,11,3043,0
S008085,3611,2025-06-06,LinkedIn Ads,Email,organic,Summer Sale,Desktop,Mumbai,India,5,1446,1
S008086,1555,2024-07-12,Facebook Ads,Organic Search,email,Unknown,Mobile,Mumbai,UK,8,1270,1
S008087,2277,2024-08-26,Instagram Ads,Facebook Ads,email,Retargeting,Mobile,Bangalore,Germany,11,2358,0
S008088,1881,2025-12-01,Instagram Ads,Facebook Ads,organic,Festive Offer,Desktop,Unknown,Australia,14,59,0
S008089,2611,2025-10-16,Organic Search,Email,organic,Black Friday,Mobile,New York,Australia,13,2870,0
S008090,1864,2024-10-08,Instagram Ads,LinkedIn Ads,social,Campaign_XYZ,Desktop,Delhi,India,16,556,1
S008091,4487,2025-01-21,Instagram Ads,Organic Search,email,Retargeting,Mobile,Delhi,Australia,5,3138,1
S008092,2093,2025-02-05,LinkedIn Ads,Instagram Ads,cpc,Campaign_XYZ,Mobile,Delhi,UK,14,1694,0
S008093,3154,2025-06-15,Instagram Ads,Facebook Ads,social,Summer Sale,Mobile,New York,Australia,13,2436,0
S008094,3304,2024-02-28,Instagram Ads,LinkedIn Ads,organic,Festive Offer,Mobile,Unknown,Australia,14,2168,0
S008095,3533,2025-12-20,Organic Search,Organic Search,social,Retargeting,Mobile,New York,Germany,17,2118,0
S008096,2253,2025-05-03,YouTube Ads,Organic Search,cpc,Summer Sale,Mobile,New York,Australia,17,1037,0
S008097,2771,2024-08-02,LinkedIn Ads,Organic Search,cpc,Product Launch,Tablet,New York,UK,2,876,0
S008098,2137,2024-04-12,LinkedIn Ads,LinkedIn Ads,organic,Retargeting,Desktop,Berlin,Germany,7,823,0
S008099,1324,2025-10-11,Facebook Ads,Instagram Ads,social,Brand Awareness,Desktop,New York,USA,19,436,0
S008100,1359,2025-04-14,Facebook Ads,LinkedIn Ads,social,Black Friday,Mobile,New York,Australia,10,1429,0
S008101,3226,2025-08-18,Google Ads,Organic Search,cpc,Brand Awareness,Desktop,Mumbai,Australia,17,305,1
S008102,3049,2025-12-14,Instagram Ads,YouTube Ads,social,Brand Awareness,Mobile,Sydney,Germany,13,2279,1
S008103,2613,2024-10-08,Instagram Ads,Google Ads,social,Retargeting,Mobile,New York,UK,22,3460,1
S008104,3448,2024-05-19,YouTube Ads,LinkedIn Ads,cpc,Campaign_XYZ,Mobile,Bangalore,USA,24,1206,0
S008105,4216,2024-11-22,Email,Google Ads,organic,Campaign_XYZ,Mobile,Mumbai,USA,18,2780,0
S008106,3663,2025-03-20,LinkedIn Ads,LinkedIn Ads,email,Black Friday,Desktop,Sydney,Australia,1,1049,0
S008107,2438,2024-12-18,LinkedIn Ads,Instagram Ads,social,Product Launch,Mobile,Mumbai,Germany,17,557,0
S008108,4127,2024-12-29,YouTube Ads,Organic Search,cpc,Unknown,Mobile,Berlin,Australia,14,1608,0
S008109,1798,2025-03-21,Organic Search,Google Ads,cpc,Festive Offer,Desktop,Mumbai,India,11,300,1
S008110,3834,2025-06-13,LinkedIn Ads,Google Ads,organic,Summer Sale,Mobile,New York,Australia,4,1580,1
S008111,2340,2025-03-03,Email,Google Ads,cpc,Festive Offer,Mobile,Delhi,India,18,3172,0
S008112,3463,2025-07-07,YouTube Ads,Email,social,Unknown,Desktop,London,India,24,920,0
S008113,2360,2024-10-14,Email,Organic Search,social,Retargeting,Mobile,New York,Germany,18,1524,1
S008114,1343,2025-02-23,Instagram Ads,Email,organic,Brand Awareness,Desktop,Sydney,India,24,1296,0
S008115,3284,2025-02-23,Instagram Ads,Google Ads,email,Unknown,Desktop,London,USA,7,3056,1
S008116,2511,2024-12-22,Organic Search,LinkedIn Ads,social,Retargeting,Tablet,Unknown,USA,2,671,0
S008117,3691,2024-12-28,YouTube Ads,Email,cpc,Product Launch,Desktop,Bangalore,UK,13,3182,1
S008118,1324,2024-06-17,Instagram Ads,Google Ads,cpc,Product Launch,Mobile,New York,Germany,16,3087,0
S008119,1499,2025-04-23,Facebook Ads,Email,cpc,Summer Sale,Tablet,Berlin,India,18,1402,0
S008120,3932,2024-05-10,Facebook Ads,Instagram Ads,organic,Unknown,Desktop,New York,Australia,12,2632,1
S008121,2838,2025-09-23,Google Ads,Email,cpc,Black Friday,Desktop,London,Germany,14,3201,1
S008122,3558,2025-07-13,YouTube Ads,Instagram Ads,email,Retargeting,Desktop,Bangalore,India,23,2121,0
S008123,2658,2024-06-24,LinkedIn Ads,YouTube Ads,organic,Product Launch,Mobile,Sydney,India,2,1799,0
S008124,4112,2024-02-18,LinkedIn Ads,Email,organic,Black Friday,Mobile,Mumbai,USA,4,3502,1
S008125,1384,2025-02-26,Google Ads,Instagram Ads,email,Festive Offer,Tablet,Mumbai,Germany,10,1354,1
S008126,3649,2025-05-19,Facebook Ads,LinkedIn Ads,cpc,Festive Offer,Mobile,Bangalore,India,8,1722,0
S008127,2449,2025-05-05,YouTube Ads,Instagram Ads,organic,Unknown,Desktop,Mumbai,UK,24,3154,0
S008128,1534,2025-07-23,Google Ads,Organic Search,organic,Brand Awareness,Mobile,London,Germany,20,1802,1
S008129,4340,2024-05-23,Facebook Ads,Facebook Ads,cpc,Summer Sale,Desktop,London,Germany,9,3318,0
S008130,2758,2025-01-03,YouTube Ads,Google Ads,social,Summer Sale,Mobile,Bangalore,India,15,1248,0
S008131,3364,2025-12-05,Instagram Ads,Instagram Ads,social,Black Friday,Mobile,Berlin,Germany,3,2907,0
S008132,3375,2025-08-26,Facebook Ads,LinkedIn Ads,organic,Brand Awareness,Desktop,Mumbai,USA,7,529,1
S008133,4485,2024-10-27,YouTube Ads,Organic Search,cpc,Unknown,Mobile,Sydney,USA,12,2055,0
S008134,1173,2025-03-31,Facebook Ads,Email,social,Unknown,Desktop,Mumbai,Australia,4,2739,0
S008135,2995,2025-03-19,Organic Search,Instagram Ads,organic,Product Launch,Mobile,New York,USA,5,1276,0
S008136,4157,2025-09-07,Facebook Ads,LinkedIn Ads,organic,Brand Awareness,Mobile,Mumbai,Australia,11,1579,1
S008137,4370,2024-10-04,Organic Search,Organic Search,organic,Product Launch,Desktop,Delhi,Australia,21,3527,0
S008138,1014,2024-09-19,Google Ads,Facebook Ads,organic,Product Launch,Mobile,New York,India,2,2670,1
S008139,3967,2024-03-05,Organic Search,Google Ads,email,Unknown,Desktop,Berlin,Australia,16,2493,0
S008140,1112,2025-01-14,Organic Search,Email,organic,Retargeting,Mobile,Delhi,India,24,2348,1
S008141,1638,2024-08-29,Instagram Ads,Facebook Ads,social,Unknown,Mobile,Berlin,Australia,20,1723,0
S008142,2048,2024-05-26,Organic Search,Facebook Ads,social,Summer Sale,Tablet,Delhi,UK,7,1252,0
S008143,1820,2024-09-08,Email,Email,email,Summer Sale,Desktop,Delhi,Australia,18,3127,1
S008144,2537,2024-07-07,Email,Organic Search,email,Brand Awareness,Mobile,Berlin,Germany,6,3154,0
S008145,2088,2024-06-05,Organic Search,YouTube Ads,cpc,Unknown,Desktop,Bangalore,India,14,3303,0
S008146,2964,2024-01-11,YouTube Ads,Organic Search,organic,Black Friday,Desktop,Mumbai,USA,1,158,0
S008147,1171,2025-06-27,Facebook Ads,Google Ads,email,Product Launch,Mobile,New York,UK,2,550,0
S008148,1153,2025-09-13,LinkedIn Ads,Organic Search,organic,Product Launch,Tablet,London,UK,14,3388,0
S008149,3439,2025-11-05,Organic Search,Organic Search,social,Campaign_XYZ,Mobile,Bangalore,USA,16,2603,0
S008150,1082,2025-07-08,Instagram Ads,Facebook Ads,social,Campaign_XYZ,Mobile,Unknown,Australia,12,700,1
S008151,2182,2025-08-07,Facebook Ads,Facebook Ads,email,Retargeting,Desktop,Berlin,Australia,7,539,0
S008152,4406,2025-12-13,LinkedIn Ads,Organic Search,organic,Brand Awareness,Desktop,New York,India,14,3338,0
S008153,2843,2024-07-10,Google Ads,Email,cpc,Campaign_XYZ,Desktop,Berlin,USA,17,1897,0
S008154,1769,2024-02-16,Organic Search,Google Ads,social,Brand Awareness,Desktop,Delhi,UK,22,630,0
S008155,2985,2025-10-04,YouTube Ads,Facebook Ads,social,Retargeting,Mobile,Sydney,India,5,1969,1
S008156,3425,2025-04-19,Instagram Ads,Instagram Ads,organic,Campaign_XYZ,Mobile,Bangalore,Australia,17,107,0
S008157,2500,2024-07-04,Instagram Ads,Instagram Ads,cpc,Summer Sale,Desktop,Berlin,USA,19,3152,0
S008158,2760,2025-04-20,YouTube Ads,Organic Search,cpc,Unknown,Tablet,New York,India,18,1265,1
S008159,3441,2025-04-25,Facebook Ads,Instagram Ads,cpc,Festive Offer,Mobile,Berlin,Australia,10,1913,0
S008160,2263,2025-09-26,YouTube Ads,Google Ads,organic,Brand Awareness,Mobile,Mumbai,Germany,20,1533,0
S008161,1045,2025-09-02,YouTube Ads,Instagram Ads,cpc,Festive Offer,Desktop,Mumbai,India,6,3102,0
S008162,3745,2025-11-20,Instagram Ads,Facebook Ads,email,Brand Awareness,Mobile,Bangalore,Australia,6,1043,1
S008163,3132,2025-03-05,Facebook Ads,Organic Search,email,Festive Offer,Desktop,Mumbai,Australia,21,1454,1
S008164,2236,2025-03-05,YouTube Ads,Instagram Ads,email,Festive Offer,Tablet,Unknown,UK,5,2868,0
S008165,1234,2024-04-14,Email,Email,cpc,Product Launch,Mobile,Mumbai,Germany,2,526,1
S008166,3316,2024-06-18,Email,YouTube Ads,email,Summer Sale,Desktop,Delhi,India,5,1138,0
S008167,2458,2025-07-18,Facebook Ads,Email,cpc,Summer Sale,Mobile,Bangalore,USA,20,366,0
S008168,1335,2024-08-24,Google Ads,Google Ads,organic,Retargeting,Mobile,London,India,22,432,0
S008169,3130,2025-11-03,Organic Search,LinkedIn Ads,social,Brand Awareness,Mobile,Bangalore,UK,14,1378,0
S008170,1983,2025-01-09,Email,Instagram Ads,organic,Retargeting,Mobile,Delhi,USA,6,1068,0
S008171,3233,2025-04-17,Instagram Ads,YouTube Ads,organic,Product Launch,Mobile,Unknown,UK,8,2916,1
S008172,1061,2024-05-29,Instagram Ads,Instagram Ads,cpc,Black Friday,Mobile,Bangalore,USA,22,3456,0
S008173,2302,2025-06-03,Google Ads,LinkedIn Ads,cpc,Retargeting,Mobile,New York,USA,24,553,1
