spend_id,date,channel,campaign,utm_source,utm_medium,utm_campaign,impressions,clicks,ad_spend,country
7344,2024-04-08,Organic Search,Brand Awareness,Organic Search,cpc,Brand Awareness,149633,9980,4968.37,Australia
7345,2024-07-15,Email,Summer Sale,Organic Search,social,Black Friday,439622,1716,8825.49,India
7346,2025-04-26,YouTube Ads,Product Launch,Facebook Ads,social,Product Launch,88101,4578,599.33,USA
7347,2024-08-13,Google Ads,Campaign_XYZ,Instagram Ads,organic,Black Friday,346547,7007,1524.42,Germany
7348,2025-09-06,Google Ads,Campaign_XYZ,YouTube Ads,email,Brand Awareness,30621,15679,3149.24,Germany
7349,2025-09-09,Instagram Ads,Festive Offer,Email,social,Festive Offer,446679,8756,3707.4,India
7350,2024-12-30,Google Ads,Brand Awareness,Facebook Ads,organic,Festive Offer,349349,3379,9875.72,USA
7351,2025-01-02,YouTube Ads,Brand Awareness,YouTube Ads,organic,Retargeting,90233,5511,1559.87,USA
7352,2025-07-23,Email,Festive Offer,Email,organic,Black Friday,403953,4647,3100.73,UK
7353,2025-08-12,Instagram Ads,Black Friday,YouTube Ads,cpc,Product Launch,33035,9230,8296.7,India
7354,2024-03-15,Google Ads,Retargeting,Facebook Ads,email,Brand Awareness,113257,10438,7865.11,UK
7355,2024-02-11,Instagram Ads,Retargeting,Google Ads,email,Campaign_XYZ,76224,18448,6582.69,Australia
7356,2025-02-25,LinkedIn Ads,,Instagram Ads,email,Black Friday,13974,6868,3352.66,USA
7357,2024-06-29,Instagram Ads,,Organic Search,cpc,Campaign_XYZ,25648,8692,1265.99,UK
7358,2025-06-28,Organic Search,Summer Sale,Facebook Ads,cpc,Retargeting,432342,13956,9837.11,USA
7359,2024-03-11,Email,Festive Offer,Facebook Ads,social,Summer Sale,482695,6725,2589.12,Australia
7360,2025-07-21,Organic Search,Product Launch,Organic Search,social,Festive Offer,29612,13727,8461.9,UK
7361,2024-04-14,LinkedIn Ads,Retargeting,YouTube Ads,social,Product Launch,109722,17977,8960.58,Australia
7362,2024-07-18,Organic Search,Black Friday,Email,organic,Festive Offer,305720,1739,4464.91,USA
7363,2024-04-10,LinkedIn Ads,Black Friday,,email,Black Friday,408799,5732,8523.22,USA
7364,2024-11-02,Instagram Ads,Festive Offer,Facebook Ads,cpc,Black Friday,415402,18727,2862.47,Germany
7365,2025-08-08,YouTube Ads,Campaign_XYZ,Instagram Ads,social,Summer Sale,26563,9714,8910.12,USA
7366,2025-11-13,Email,Product Launch,Organic Search,organic,Brand Awareness,158763,10443,6396.07,Germany
7367,2025-01-11,YouTube Ads,Black Friday,Organic Search,cpc,Campaign_XYZ,458553,8487,2024.28,Australia
7368,2025-10-16,Email,Campaign_XYZ,Google Ads,organic,Campaign_XYZ,330271,9056,7886.82,India
7369,2025-11-08,Email,Summer Sale,Email,organic,Campaign_XYZ,81994,19548,9145.55,Australia
7370,2025-02-02,Organic Search,Product Launch,Google Ads,organic,Summer Sale,400117,4308,5747.25,Germany
7371,2024-08-08,Organic Search,Campaign_XYZ,Google Ads,email,Campaign_XYZ,107383,9412,7627.69,India
7372,2025-08-17,YouTube Ads,Summer Sale,Instagram Ads,cpc,Brand Awareness,108083,14305,7968.49,Germany
7373,2024-06-30,Facebook Ads,Brand Awareness,YouTube Ads,cpc,Black Friday,10034,11469,7895.3,USA
7374,2024-11-02,LinkedIn Ads,,Email,organic,Summer Sale,299561,18627,4598.77,Germany
7375,2025-06-05,Organic Search,Black Friday,Email,email,Festive Offer,356872,11825,7425.43,India
7376,2025-01-30,Organic Search,Campaign_XYZ,Organic Search,organic,Campaign_XYZ,212724,10585,5530.45,Germany
7377,2024-01-04,Organic Search,Product Launch,,social,Festive Offer,412165,7000,4205.13,UK
7378,2024-10-07,Instagram Ads,Summer Sale,Email,cpc,Campaign_XYZ,119297,2666,1741.54,UK
7379,2024-08-02,YouTube Ads,Retargeting,Facebook Ads,cpc,Black Friday,429913,14665,9099.48,Australia
7380,2025-09-01,YouTube Ads,Retargeting,LinkedIn Ads,email,Summer Sale,34489,11876,4207.62,Australia
7381,2025-02-23,Organic Search,Black Friday,Organic Search,cpc,Black Friday,133876,14597,2471.7,India
7382,2024-04-10,Instagram Ads,Campaign_XYZ,LinkedIn Ads,cpc,Festive Offer,79147,4873,2498.73,Germany
7383,2025-06-04,Organic Search,Retargeting,LinkedIn Ads,cpc,Festive Offer,61538,637,2496.67,USA
7384,2025-07-26,LinkedIn Ads,Black Friday,Google Ads,email,Black Friday,458760,16416,124.49,India
7385,2024-11-04,Instagram Ads,Campaign_XYZ,Email,organic,Campaign_XYZ,198262,16125,4438.37,India
7386,2025-10-19,Organic Search,Campaign_XYZ,Organic Search,cpc,Black Friday,468088,17623,8917.81,India
7387,2025-05-24,Email,Brand Awareness,Instagram Ads,organic,Retargeting,311021,12817,348.95,Australia
7388,2024-03-03,Facebook Ads,Black Friday,Email,email,Summer Sale,254444,8302,9570.32,India
7389,2025-09-24,Email,Festive Offer,Instagram Ads,organic,Retargeting,436872,6965,1873.32,Germany
7390,2024-08-13,Facebook Ads,Summer Sale,Email,social,Black Friday,417053,12546,7216.86,India
7391,2024-04-14,Instagram Ads,Festive Offer,Organic Search,cpc,Product Launch,316535,16390,7874.75,USA
7392,2025-02-28,Email,Campaign_XYZ,Organic Search,email,Festive Offer,14229,86,7377.64,India
7393,2024-09-11,LinkedIn Ads,Campaign_XYZ,Google Ads,email,Brand Awareness,421503,14990,3457.84,Australia
7394,2025-03-04,Email,Retargeting,Organic Search,organic,Summer Sale,149348,9399,7067.74,Australia
7395,2025-03-09,YouTube Ads,Retargeting,Facebook Ads,cpc,Summer Sale,224748,7968,4782.44,USA
7396,2024-07-25,Facebook Ads,Retargeting,LinkedIn Ads,email,Festive Offer,136362,19393,1606.75,India
7397,2024-01-28,Facebook Ads,Campaign_XYZ,LinkedIn Ads,social,Brand Awareness,356810,8748,2089.2,India
7398,2025-11-12,Organic Search,Black Friday,Email,organic,Retargeting,51812,13167,357.69,India
7399,2024-12-01,LinkedIn Ads,Product Launch,Google Ads,social,Brand Awareness,422338,1022,3386.51,Australia
7400,2025-08-10,Facebook Ads,Black Friday,LinkedIn Ads,social,Product Launch,113203,13728,7307.1,India
7401,2025-09-19,Facebook Ads,Summer Sale,Email,organic,Black Friday,169753,12457,9693.58,Australia
7402,2024-03-09,Organic Search,Black Friday,Organic Search,social,Brand Awareness,417936,12971,1422.23,Australia
7403,2025-05-27,LinkedIn Ads,Retargeting,YouTube Ads,organic,Campaign_XYZ,467102,261,3597.48,Germany
7404,2024-06-15,Email,Brand Awareness,Email,organic,Brand Awareness,447288,18765,1896.84,UK
7405,2025-12-30,Instagram Ads,Summer Sale,Instagram Ads,email,Black Friday,108632,15663,7632.78,Australia
7406,2025-01-02,Email,Festive Offer,LinkedIn Ads,email,Festive Offer,248059,17880,9203.88,UK
7407,2024-09-07,YouTube Ads,Brand Awareness,LinkedIn Ads,social,Summer Sale,3523,19450,1228.61,Germany
7408,2025-11-16,YouTube Ads,Summer Sale,YouTube Ads,social,Festive Offer,258201,17966,9045.51,UK
7409,2024-06-18,Facebook Ads,Summer Sale,Organic Search,social,Campaign_XYZ,100964,19387,2787.78,UK
7410,2024-03-30,YouTube Ads,Campaign_XYZ,Facebook Ads,social,Product Launch,401846,1883,2308.33,USA
7411,2025-07-14,Instagram Ads,Retargeting,,social,Festive Offer,267656,14846,660.68,USA
7412,2025-03-21,Facebook Ads,Campaign_XYZ,Facebook Ads,email,Brand Awareness,428842,2457,896.64,UK
7413,2024-10-20,Organic Search,Festive Offer,Email,social,Brand Awareness,157358,3355,785.33,Australia
7414,2024-05-29,YouTube Ads,Black Friday,YouTube Ads,social,Summer Sale,271473,5212,4519.48,India
7415,2024-05-11,Organic Search,Campaign_XYZ,Facebook Ads,cpc,Product Launch,12752,12983,6620.57,India
7416,2025-03-08,Google Ads,Festive Offer,Google Ads,organic,Black Friday,117441,1406,1925.77,Germany
7417,2024-02-28,Google Ads,,YouTube Ads,organic,Black Friday,339728,7709,2254.62,Australia
7418,2024-07-17,Google Ads,Retargeting,Organic Search,email,Retargeting,41103,18687,1811.68,UK
7419,2024-08-02,Organic Search,Campaign_XYZ,Email,organic,Product Launch,253037,12239,8084.93,USA
7420,2025-07-14,Google Ads,Retargeting,Instagram Ads,social,Product Launch,379016,17556,1458.08,India
7421,2025-04-16,Email,,Organic Search,organic,Brand Awareness,188151,13398,826.71,UK
7422,2024-09-03,Google Ads,Festive Offer,Organic Search,email,Retargeting,327423,17943,463.5,India
7423,2025-01-16,Facebook Ads,Festive Offer,Instagram Ads,organic,Black Friday,473823,14275,497.49,USA
7424,2024-08-26,LinkedIn Ads,Summer Sale,Instagram Ads,organic,Campaign_XYZ,214725,1043,5512.06,USA
7425,2025-01-01,Email,Product Launch,Email,cpc,Product Launch,314147,13717,1030.45,Australia
7426,2024-06-16,LinkedIn Ads,Black Friday,Organic Search,cpc,Product Launch,7520,104,2302.02,UK
7427,2025-07-13,Facebook Ads,Retargeting,LinkedIn Ads,social,Summer Sale,321841,15140,8343.5,UK
7428,2024-02-20,Facebook Ads,Festive Offer,YouTube Ads,organic,Black Friday,238962,10603,9684.27,Germany
7429,2025-09-01,Instagram Ads,Festive Offer,YouTube Ads,social,Summer Sale,71827,19609,8622.49,Germany
7430,2025-12-28,Email,,Facebook Ads,organic,Retargeting,478653,18190,9600.07,USA
7431,2025-11-19,LinkedIn Ads,Black Friday,YouTube Ads,social,Product Launch,16106,6209,6737.47,Australia
7432,2025-01-14,Google Ads,Product Launch,Organic Search,social,Retargeting,254349,5578,9873.44,UK
7433,2025-04-18,Facebook Ads,Product Launch,YouTube Ads,organic,Festive Offer,168167,6149,5013.8,Australia
7434,2024-03-20,Google Ads,Retargeting,Organic Search,cpc,Summer Sale,164495,11692,7967.41,USA
7435,2025-11-27,LinkedIn Ads,Product Launch,Facebook Ads,email,Black Friday,127934,16997,9719.46,USA
7436,2025-01-01,Organic Search,Product Launch,YouTube Ads,social,Product Launch,72660,14896,7121.98,Germany
7437,2025-04-05,Email,Campaign_XYZ,YouTube Ads,email,Festive Offer,211039,18828,9571.53,Germany
7438,2025-06-22,YouTube Ads,Black Friday,Google Ads,organic,Festive Offer,314362,2942,2611.08,UK
7439,2025-03-27,Organic Search,Black Friday,Email,social,Black Friday,46863,16027,3072.73,Australia
7440,2025-04-08,Organic Search,Campaign_XYZ,Facebook Ads,organic,Retargeting,246556,17960,4032.68,USA
7441,2025-04-22,YouTube Ads,Retargeting,,social,Festive Offer,99550,4170,4699.41,Germany
7442,2025-02-23,Facebook Ads,Festive Offer,LinkedIn Ads,cpc,Brand Awareness,219316,10618,8984.31,Australia
7443,2025-12-07,Instagram Ads,Summer Sale,Facebook Ads,social,Black Friday,336267,3069,8889.84,USA
7444,2024-08-01,Google Ads,Retargeting,Organic Search,social,Festive Offer,200746,4747,6613.81,Australia
7445,2025-01-03,Facebook Ads,Brand Awareness,Email,social,Black Friday,378173,5856,2399.79,India
7446,2024-04-23,Instagram Ads,Product Launch,YouTube Ads,organic,Black Friday,490816,12679,2479.74,India
7447,2025-05-17,Google Ads,Campaign_XYZ,Organic Search,cpc,Product Launch,310139,2994,6354.26,Germany
7448,2025-09-27,LinkedIn Ads,Summer Sale,YouTube Ads,organic,Retargeting,257923,13809,5083.54,India
7449,2025-08-10,Organic Search,Festive Offer,Google Ads,email,Retargeting,225952,1203,2659.47,USA
7450,2024-11-06,Organic Search,Festive Offer,,cpc,Product Launch,265578,11831,1765.55,Germany
7451,2025-04-13,YouTube Ads,Black Friday,LinkedIn Ads,social,Black Friday,378173,9988,7253.99,Australia
7452,2025-12-08,Instagram Ads,Brand Awareness,LinkedIn Ads,social,Black Friday,148563,17606,8150.99,UK
7453,2024-02-13,Google Ads,Festive Offer,Email,social,Brand Awareness,237196,7769,2686.92,India
7454,2025-02-18,Facebook Ads,Brand Awareness,YouTube Ads,email,Festive Offer,251488,3317,4306.73,India
7455,2025-11-28,Google Ads,Product Launch,Organic Search,email,Black Friday,153549,120,7163.59,Germany
7456,2024-09-02,Facebook Ads,Black Friday,Instagram Ads,social,Festive Offer,448889,1272,4745.3,USA
7457,2024-03-24,Organic Search,Summer Sale,Organic Search,social,Summer Sale,47381,4690,9616.44,India
7458,2024-07-25,YouTube Ads,Black Friday,LinkedIn Ads,email,Festive Offer,453356,4964,1383.03,Australia
7459,2024-05-30,YouTube Ads,Product Launch,YouTube Ads,organic,Black Friday,235602,17035,8558.04,USA
7460,2025-10-29,Google Ads,Campaign_XYZ,Organic Search,cpc,Brand Awareness,205410,17922,3130.13,India
7461,2025-06-11,Google Ads,Festive Offer,Organic Search,cpc,Summer Sale,144944,14329,6901.76,India
7462,2024-06-13,Facebook Ads,Brand Awareness,LinkedIn Ads,email,Brand Awareness,77252,5030,2611.58,Australia
7463,2024-05-24,Facebook Ads,Campaign_XYZ,Organic Search,email,Festive Offer,183608,11136,9668.05,India
7464,2024-02-06,Instagram Ads,Product Launch,Organic Search,organic,Brand Awareness,422323,18245,596.33,USA
7465,2024-11-28,Organic Search,Festive Offer,,social,Festive Offer,404768,15172,5184.36,UK
7466,2025-02-06,Instagram Ads,Retargeting,Google Ads,email,Retargeting,276609,5880,9114.08,UK
7467,2025-02-17,Instagram Ads,Brand Awareness,,organic,Festive Offer,269064,5737,4751.42,India
7468,2024-02-14,Google Ads,,Organic Search,email,Product Launch,435784,10014,8419.43,Germany
7469,2025-02-05,Email,Summer Sale,LinkedIn Ads,social,Brand Awareness,449291,16434,9503.3,USA
7470,2024-07-24,Email,Summer Sale,Google Ads,email,Black Friday,399684,13528,771.57,UK
7471,2024-03-02,Email,Festive Offer,Organic Search,social,Retargeting,474877,5955,4939.19,Germany
7472,2025-02-23,Email,Festive Offer,,organic,Campaign_XYZ,80613,13305,6895.58,UK
7473,2025-04-12,Instagram Ads,Summer Sale,Instagram Ads,cpc,Summer Sale,290361,5411,8338.56,Germany
7474,2024-01-19,Google Ads,Retargeting,,organic,Festive Offer,303608,2231,1715.24,India
7475,2024-12-30,Email,Black Friday,YouTube Ads,cpc,Product Launch,306451,11565,5711.17,Germany
7476,2024-10-26,YouTube Ads,Summer Sale,Facebook Ads,organic,Retargeting,69275,5014,1712.93,India
7477,2024-01-07,LinkedIn Ads,Festive Offer,Google Ads,cpc,Brand Awareness,186047,15431,7578.43,Germany
7478,2025-03-03,YouTube Ads,Festive Offer,Google Ads,organic,Campaign_XYZ,473597,14140,2917.91,Germany
7479,2024-04-26,Google Ads,Retargeting,Facebook Ads,social,Campaign_XYZ,128211,11019,2761.3,Germany
7480,2025-08-02,Google Ads,Summer Sale,YouTube Ads,cpc,Retargeting,464812,5241,7721.04,USA
7481,2025-05-21,LinkedIn Ads,Retargeting,Email,cpc,Black Friday,188264,4666,8435.87,UK
7482,2025-06-29,Facebook Ads,Summer Sale,Instagram Ads,social,Black Friday,320698,1972,3499.03,Germany
7483,2025-12-06,Facebook Ads,Black Friday,,social,Black Friday,484613,2036,5060.91,India
7484,2024-11-20,Facebook Ads,Product Launch,Organic Search,cpc,Product Launch,273806,550,6965.26,Germany
7485,2024-02-24,Instagram Ads,Summer Sale,Facebook Ads,cpc,Campaign_XYZ,383670,14363,7477.18,USA
7486,2024-02-11,Facebook Ads,Product Launch,Instagram Ads,cpc,Retargeting,206293,10064,7724.17,USA
7487,2024-10-23,Organic Search,Summer Sale,YouTube Ads,email,Retargeting,411617,12588,3964.84,USA
7488,2024-08-18,Instagram Ads,Black Friday,LinkedIn Ads,organic,Campaign_XYZ,397706,9868,5409.78,Germany
7489,2025-03-28,Instagram Ads,Campaign_XYZ,LinkedIn Ads,social,Brand Awareness,118572,17661,1184.52,Germany
7490,2025-01-28,Facebook Ads,Festive Offer,Email,social,Summer Sale,462566,2105,9490.66,Germany
7491,2025-06-05,Facebook Ads,Product Launch,YouTube Ads,organic,Black Friday,437165,2205,7044.02,UK
7492,2024-12-23,LinkedIn Ads,Retargeting,Instagram Ads,social,Summer Sale,255474,14106,3817.97,Germany
7493,2025-03-19,Email,Summer Sale,,social,Campaign_XYZ,366362,10119,3957.16,Australia
7494,2024-05-07,LinkedIn Ads,Festive Offer,Facebook Ads,cpc,Campaign_XYZ,470310,16041,995.79,USA
7495,2025-11-21,Instagram Ads,Summer Sale,Email,social,Summer Sale,211261,11106,4623.54,Germany
7496,2025-02-08,LinkedIn Ads,Retargeting,YouTube Ads,email,Black Friday,373090,2620,6762.94,UK
7497,2025-01-26,Instagram Ads,Black Friday,Organic Search,email,Black Friday,393737,9638,9530.29,India
7498,2024-07-11,Google Ads,Brand Awareness,YouTube Ads,cpc,Brand Awareness,158304,7526,6511.11,USA
7499,2025-08-26,Instagram Ads,Summer Sale,LinkedIn Ads,cpc,Product Launch,446432,3019,6542.04,Germany
7500,2024-03-18,Instagram Ads,Campaign_XYZ,Facebook Ads,social,Black Friday,224926,13540,7885.5,Germany
7501,2024-03-25,LinkedIn Ads,Retargeting,LinkedIn Ads,cpc,Summer Sale,116277,5773,5147.07,India
7502,2024-01-30,Email,Brand Awareness,,cpc,Campaign_XYZ,173666,3639,418.17,UK
7503,2025-12-25,Google Ads,Summer Sale,Instagram Ads,organic,Brand Awareness,357296,10133,8909.59,Australia
7504,2024-02-18,YouTube Ads,Product Launch,Google Ads,cpc,Retargeting,129787,5181,4084.47,India
7505,2024-05-24,YouTube Ads,Festive Offer,YouTube Ads,email,Campaign_XYZ,91319,17707,9848.18,UK
7506,2024-03-09,Email,Festive Offer,Facebook Ads,social,Brand Awareness,150689,7594,4123.14,UK
7507,2024-02-27,YouTube Ads,Retargeting,Facebook Ads,cpc,Black Friday,419768,10487,6716.51,Germany
7508,2025-11-27,Google Ads,Product Launch,LinkedIn Ads,organic,Campaign_XYZ,289784,3760,4652.75,Germany
7509,2025-07-27,Facebook Ads,Black Friday,Email,social,Festive Offer,411913,13809,2400.95,USA
7510,2025-04-23,Google Ads,Brand Awareness,Email,social,Black Friday,222161,2990,9314.64,Germany
7511,2025-03-20,LinkedIn Ads,,LinkedIn Ads,social,Product Launch,275685,470,6309.18,Germany
7512,2024-10-22,Organic Search,Campaign_XYZ,Organic Search,organic,Brand Awareness,18354,3129,4560.16,UK
7513,2025-11-08,Instagram Ads,Summer Sale,,email,Black Friday,431690,14550,1527.26,Germany
7514,2024-06-19,Instagram Ads,Festive Offer,Facebook Ads,organic,Summer Sale,368037,2469,9991.16,Germany
7515,2025-07-28,LinkedIn Ads,Summer Sale,LinkedIn Ads,organic,Summer Sale,50057,18714,8961.94,Germany
7516,2024-05-26,LinkedIn Ads,Brand Awareness,Email,social,Brand Awareness,360395,18768,4285.57,Australia
7517,2025-04-28,Organic Search,Product Launch,Google Ads,organic,Campaign_XYZ,305583,1468,1797.43,Australia
7518,2024-11-01,Organic Search,Product Launch,,social,Product Launch,10362,13781,393.9,USA
7519,2025-11-03,Instagram Ads,,Google Ads,cpc,Festive Offer,14171,4597,1603.17,India
7520,2025-10-14,Organic Search,,Email,cpc,Brand Awareness,69721,6850,5390.85,UK
7521,2025-08-31,Organic Search,Product Launch,Instagram Ads,organic,Product Launch,467016,2091,8176.34,USA
7522,2025-03-21,Organic Search,Retargeting,Facebook Ads,email,Summer Sale,115045,13633,3698.86,UK
7523,2024-08-08,Email,Product Launch,Google Ads,social,Black Friday,26975,13302,4396.41,India
7524,2025-07-08,Facebook Ads,,Google Ads,organic,Retargeting,325089,13849,4785.39,India
7525,2025-01-12,Organic Search,Retargeting,LinkedIn Ads,organic,Black Friday,249135,421,274.01,USA
7526,2025-09-11,Facebook Ads,Product Launch,LinkedIn Ads,email,Summer Sale,54596,10838,1852.71,Australia
7527,2024-09-22,Facebook Ads,Retargeting,LinkedIn Ads,social,Festive Offer,82065,9244,5059.0,Australia
7528,2024-04-04,LinkedIn Ads,Summer Sale,Email,organic,Campaign_XYZ,40218,7627,2866.0,Australia
7529,2024-09-18,Organic Search,Festive Offer,Organic Search,email,Summer Sale,17582,18957,5280.9,Germany
7530,2024-03-11,Instagram Ads,Summer Sale,Organic Search,social,Black Friday,364696,14989,1170.19,Germany
7531,2024-08-06,Email,Black Friday,Instagram Ads,cpc,Black Friday,2147,5700,8047.87,USA
7532,2025-06-16,Instagram Ads,Product Launch,,email,Festive Offer,186500,14997,7859.07,Germany
7533,2024-04-01,Organic Search,Black Friday,,organic,Festive Offer,106054,1468,6731.6,UK
7534,2024-05-06,Instagram Ads,Product Launch,LinkedIn Ads,cpc,Summer Sale,98565,12918,5361.25,USA
7535,2024-03-20,Organic Search,Festive Offer,Instagram Ads,social,Black Friday,71242,3251,3959.85,USA
7536,2024-08-25,Email,Retargeting,Email,email,Campaign_XYZ,227200,15499,6858.27,India
7537,2025-01-06,Google Ads,Product Launch,Instagram Ads,cpc,Retargeting,359254,18255,7840.01,India
7538,2025-04-30,Email,Summer Sale,LinkedIn Ads,cpc,Retargeting,398251,13634,8105.06,USA
7539,2025-11-24,Google Ads,Retargeting,Facebook Ads,organic,Brand Awareness,181080,12678,3541.05,Australia
7540,2024-01-25,YouTube Ads,Festive Offer,Google Ads,cpc,Retargeting,27858,4357,2020.09,India
7541,2024-06-04,Google Ads,Summer Sale,LinkedIn Ads,organic,Summer Sale,338597,19395,3484.13,Germany
7542,2025-05-31,Facebook Ads,Retargeting,YouTube Ads,social,Summer Sale,420109,1696,176.48,USA
7543,2025-09-23,Facebook Ads,Product Launch,Google Ads,organic,Brand Awareness,227064,19069,4289.95,UK
7544,2025-06-13,Email,Product Launch,Instagram Ads,email,Campaign_XYZ,229169,2393,2807.47,USA
7545,2025-12-10,Facebook Ads,Summer Sale,Organic Search,cpc,Product Launch,463720,8234,7921.4,UK
7546,2024-02-26,Facebook Ads,Brand Awareness,YouTube Ads,social,Campaign_XYZ,471033,15351,6780.64,India
7547,2025-08-27,YouTube Ads,Product Launch,Google Ads,organic,Brand Awareness,300966,15579,357.25,Australia
7548,2024-01-19,Facebook Ads,Brand Awareness,YouTube Ads,organic,Product Launch,440469,19652,1528.44,UK
7549,2025-01-18,LinkedIn Ads,Retargeting,Instagram Ads,organic,Product Launch,248186,15649,5467.69,Australia
7550,2024-07-11,LinkedIn Ads,Brand Awareness,LinkedIn Ads,social,Black Friday,421220,12392,6219.16,UK
7551,2024-08-24,LinkedIn Ads,Summer Sale,Organic Search,social,Festive Offer,248601,5773,7711.91,Australia
7552,2025-01-21,Google Ads,,YouTube Ads,email,Retargeting,483423,11054,9686.03,UK
7553,2025-03-01,Email,Black Friday,LinkedIn Ads,social,Campaign_XYZ,38631,5026,7049.01,USA
7554,2024-10-03,Email,Summer Sale,Organic Search,organic,Product Launch,146503,4088,5494.48,USA
7555,2024-08-14,Instagram Ads,Campaign_XYZ,Instagram Ads,social,Black Friday,373533,3884,4202.81,India
7556,2025-07-05,YouTube Ads,Black Friday,Organic Search,organic,Brand Awareness,138246,10041,7408.11,USA
7557,2024-11-18,LinkedIn Ads,Summer Sale,Instagram Ads,email,Brand Awareness,85064,19318,9354.04,Germany
7558,2024-06-01,LinkedIn Ads,Product Launch,YouTube Ads,email,Campaign_XYZ,420285,1372,4286.8,India
7559,2025-09-30,Facebook Ads,Brand Awareness,YouTube Ads,organic,Campaign_XYZ,362152,13971,5887.86,USA
7560,2024-08-24,LinkedIn Ads,Black Friday,,social,Product Launch,338640,2659,2149.64,USA
7561,2024-02-24,Facebook Ads,Product Launch,YouTube Ads,social,Campaign_XYZ,100373,17158,8588.92,Germany
7562,2025-03-11,Facebook Ads,Black Friday,YouTube Ads,cpc,Black Friday,373514,18845,7163.91,Australia
7563,2025-11-14,Instagram Ads,Retargeting,YouTube Ads,email,Summer Sale,27859,9557,3611.6,USA
7564,2024-04-18,Google Ads,Summer Sale,Email,email,Campaign_XYZ,172568,15408,8753.07,UK
7565,2024-07-02,Facebook Ads,Summer Sale,YouTube Ads,organic,Festive Offer,482616,11784,9711.39,Australia
7566,2025-01-02,Facebook Ads,Product Launch,Google Ads,cpc,Festive Offer,253577,9796,2956.35,UK
7567,2024-07-16,Email,Campaign_XYZ,Instagram Ads,social,Retargeting,204036,475,1947.63,Australia
7568,2025-01-05,Instagram Ads,Retargeting,Instagram Ads,organic,Product Launch,253037,7147,8335.73,UK
7569,2025-01-07,Facebook Ads,Brand Awareness,Facebook Ads,social,Summer Sale,75496,7033,5866.06,USA
7570,2025-05-11,YouTube Ads,Retargeting,LinkedIn Ads,social,Retargeting,310942,7548,8855.25,UK
7571,2025-08-21,Google Ads,Campaign_XYZ,Facebook Ads,social,Summer Sale,310786,7583,3540.43,USA
7572,2024-07-19,YouTube Ads,Retargeting,YouTube Ads,cpc,Festive Offer,307827,19281,5854.42,Germany
7573,2025-05-23,LinkedIn Ads,Festive Offer,YouTube Ads,email,Black Friday,9451,5917,5814.4,UK
7574,2024-11-17,Google Ads,Brand Awareness,Organic Search,email,Campaign_XYZ,220638,19157,1963.5,India
7575,2024-10-01,LinkedIn Ads,Brand Awareness,Google Ads,social,Product Launch,499255,12190,9920.12,India
7576,2024-07-29,Email,Retargeting,Google Ads,cpc,Summer Sale,194715,5388,6674.19,UK
7577,2025-05-18,Organic Search,,Google Ads,social,Summer Sale,53095,10657,6675.04,USA
7578,2024-04-27,Organic Search,Festive Offer,Google Ads,social,Summer Sale,49394,18331,3039.01,Australia
7579,2025-12-03,Organic Search,Black Friday,Google Ads,organic,Festive Offer,223771,4870,6538.78,Germany
7580,2025-07-07,Facebook Ads,Retargeting,Google Ads,cpc,Product Launch,491493,17148,8346.46,UK
7581,2024-02-11,Instagram Ads,Black Friday,Google Ads,cpc,Black Friday,484411,2922,8153.67,Germany
7582,2024-11-10,YouTube Ads,Brand Awareness,,email,Black Friday,480641,5981,9205.28,USA
7583,2024-11-24,LinkedIn Ads,Brand Awareness,Organic Search,email,Summer Sale,399491,13603,1571.91,India
7584,2024-01-17,Facebook Ads,Black Friday,,social,Black Friday,250321,17636,1909.99,USA
7585,2024-10-09,Organic Search,,Google Ads,organic,Retargeting,23855,16525,7130.67,USA
7586,2024-09-14,YouTube Ads,Summer Sale,Instagram Ads,organic,Black Friday,371279,17957,8096.61,UK
7587,2025-07-28,YouTube Ads,,Google Ads,organic,Summer Sale,216385,5819,6775.67,Germany
7588,2025-07-27,Email,Retargeting,,social,Retargeting,23624,13867,1514.3,Australia
7589,2025-09-03,Email,Product Launch,,email,Product Launch,412830,8410,5989.99,Germany
7590,2024-01-19,Organic Search,Black Friday,Email,cpc,Brand Awareness,373038,14772,7508.98,Australia
7591,2025-06-12,LinkedIn Ads,,Organic Search,social,Festive Offer,324125,6294,1456.11,India
7592,2025-02-26,Organic Search,,YouTube Ads,organic,Black Friday,452373,9561,652.76,Germany
7593,2025-04-10,Organic Search,Black Friday,Email,organic,Campaign_XYZ,414347,7202,2622.5,Australia
7594,2025-01-07,Facebook Ads,Campaign_XYZ,Email,social,Retargeting,198503,18674,998.44,Germany
7595,2024-03-21,Instagram Ads,Campaign_XYZ,YouTube Ads,organic,Brand Awareness,42620,13822,1570.54,USA
7596,2025-07-04,Organic Search,Brand Awareness,Google Ads,cpc,Product Launch,382872,9111,2113.4,India
7597,2025-07-01,LinkedIn Ads,Brand Awareness,Organic Search,social,Brand Awareness,12041,11599,5353.85,Germany
7598,2025-02-27,YouTube Ads,Product Launch,Organic Search,cpc,Product Launch,339297,11529,1643.0,USA
7599,2025-03-04,YouTube Ads,Product Launch,,email,Summer Sale,67646,1024,6086.35,USA
7600,2025-01-22,Google Ads,Festive Offer,YouTube Ads,organic,Summer Sale,381577,6421,2977.54,India
7601,2025-12-09,Organic Search,Retargeting,LinkedIn Ads,organic,Festive Offer,433807,2278,3174.49,Germany
