spend_id,date,channel,campaign,utm_source,utm_medium,utm_campaign,impressions,clicks,ad_spend,country,ctr,cpc
9019,2024-11-28,Organic Search,Festive Offer,Unknown,email,Retargeting,20126,12220,346.48,Germany,0.6071747987677631,0.02835351882160393
9020,2025-03-14,YouTube Ads,Product Launch,YouTube Ads,email,Black Friday,264240,6601,8202.93,USA,0.024981077808053285,1.2426798969853052
9021,2025-01-09,Google Ads,Brand Awareness,Email,cpc,Retargeting,91111,5135,9389.63,UK,0.05635982482905467,1.8285550146056473
9022,2024-10-18,Facebook Ads,Unknown,LinkedIn Ads,social,Product Launch,424056,9723,8119.7,India,0.022928575471164187,0.8351023346703692
9023,2024-12-10,Organic Search,Product Launch,Google Ads,email,Retargeting,317299,19549,9519.91,Germany,0.061610657455586054,0.48697682745920506
9024,2025-10-25,Instagram Ads,Unknown,Email,social,Retargeting,440959,1436,8981.41,India,0.0032565385897555103,6.254463788300836
9025,2025-03-03,LinkedIn Ads,Product Launch,Instagram Ads,email,Retargeting,412703,5290,8959.81,Australia,0.012817934446805571,1.693725897920605
9026,2025-10-18,Google Ads,Brand Awareness,Facebook Ads,organic,Black Friday,380574,14882,2529.86,Australia,0.0391040901375291,0.16999462437844376
9027,2024-05-09,Organic Search,Festive Offer,Organic Search,organic,Retargeting,71265,10447,2388.57,India,0.14659369957201993,0.2286369292619891
9028,2024-05-20,Organic Search,Retargeting,YouTube Ads,cpc,Retargeting,257243,9522,8113.29,Australia,0.037015584486263964,0.85205734089477
9029,2025-02-18,Email,Campaign_XYZ,Facebook Ads,email,Campaign_XYZ,474981,1648,4964.71,Australia,0.0034696124687092745,3.0125667475728157
9030,2024-04-02,Facebook Ads,Brand Awareness,Unknown,cpc,Campaign_XYZ,234675,14656,9428.89,Australia,0.06245232768722701,0.6433467521834061
9031,2025-09-17,Instagram Ads,Campaign_XYZ,Email,cpc,Festive Offer,479798,18416,8982.86,UK,0.038382819436512866,0.4877747610773241
9032,2024-10-10,Instagram Ads,Festive Offer,Instagram Ads,email,Festive Offer,369655,16746,8942.46,UK,0.04530170023400198,0.5340057327122895
9033,2025-10-16,Instagram Ads,Summer Sale,Instagram Ads,email,Campaign_XYZ,181349,5286,3328.59,Australia,0.029148216973901152,0.6296992054483541
9034,2024-08-10,Google Ads,Campaign_XYZ,Instagram Ads,organic,Brand Awareness,327230,3909,1415.73,USA,0.011945726247593436,0.3621719109746738
9035,2025-04-07,Facebook Ads,Summer Sale,Instagram Ads,cpc,Black Friday,32185,18598,6811.64,Australia,0.5778468230542178,0.3662565867297559
9036,2025-06-28,YouTube Ads,Product Launch,Google Ads,organic,Festive Offer,442109,18133,4461.71,Australia,0.04101477237513826,0.24605470688799427
9037,2024-10-02,Email,Brand Awareness,Google Ads,social,Retargeting,416597,1828,9346.03,Australia,0.004387933662508371,5.112707877461707
9038,2025-11-12,Facebook Ads,Summer Sale,YouTube Ads,social,Summer Sale,49555,15574,8553.23,USA,0.3142770658863889,0.5491993065365353
9039,2024-05-19,Facebook Ads,Black Friday,Google Ads,cpc,Retargeting,186898,17182,9295.41,USA,0.09193249794005286,0.5409969735769992
9040,2024-12-22,Organic Search,Black Friday,YouTube Ads,cpc,Summer Sale,463926,6348,5721.88,Australia,0.013683216719907916,0.9013673597983617
9041,2025-12-13,Facebook Ads,Retargeting,Organic Search,email,Campaign_XYZ,274908,18241,5309.65,Germany,0.06635310722132495,0.2910832739433145
9042,2024-01-23,Google Ads,Product Launch,Unknown,email,Campaign_XYZ,321276,9775,8486.13,India,0.030425553106985893,0.8681462915601023
9043,2024-09-26,Email,Summer Sale,Google Ads,cpc,Product Launch,153954,3846,5167.71,UK,0.024981487976928174,1.3436583463338534
9044,2025-10-26,Google Ads,Unknown,Google Ads,cpc,Product Launch,171247,10523,9010.29,India,0.06144925166572261,0.8562472678893852
9045,2024-11-28,Email,Black Friday,Organic Search,social,Campaign_XYZ,167192,3472,440.84,UK,0.02076654385377291,0.1269700460829493
9046,2024-03-25,Email,Retargeting,LinkedIn Ads,organic,Campaign_XYZ,371151,2259,3652.02,India,0.006086471543926866,1.6166533864541832
9047,2025-09-12,Organic Search,Retargeting,Organic Search,social,Black Friday,401099,19172,8364.85,USA,0.04779867314553265,0.4363055497600668
9048,2024-01-31,Google Ads,Unknown,Instagram Ads,social,Black Friday,332900,8533,2178.51,Australia,0.025632322018624212,0.2553041134419313
9049,2024-08-27,Email,Summer Sale,Organic Search,organic,Campaign_XYZ,259665,12464,4049.77,UK,0.04800030808926887,0.3249173620025674
9050,2024-12-28,Facebook Ads,Summer Sale,Unknown,cpc,Product Launch,251597,19174,199.42,Australia,0.07620917578508488,0.010400542401168248
9051,2025-01-23,Google Ads,Product Launch,Google Ads,cpc,Black Friday,29293,13450,3087.01,Australia,0.4591540641108797,0.22951747211895912
9052,2025-10-14,Email,Campaign_XYZ,Google Ads,social,Campaign_XYZ,25656,18869,3254.52,USA,0.7354614904895541,0.17247972865546662
9053,2025-10-29,Instagram Ads,Retargeting,LinkedIn Ads,social,Summer Sale,43604,2877,7352.2,UK,0.06598018530410055,2.5555092109836637
9054,2024-10-25,Google Ads,Retargeting,Email,organic,Summer Sale,459926,19177,6805.59,Germany,0.041695838026117246,0.35488293267977267
9055,2025-01-05,Organic Search,Product Launch,Unknown,email,Brand Awareness,386699,5946,4505.08,USA,0.015376300430050246,0.757665657584931
9056,2024-04-08,LinkedIn Ads,Black Friday,Instagram Ads,email,Black Friday,245860,17569,7312.18,Australia,0.0714593671194989,0.4161978484831237
9057,2024-02-16,Google Ads,Brand Awareness,Organic Search,cpc,Black Friday,304451,18144,4340.52,UK,0.05959579702480859,0.2392261904761905
9058,2025-02-25,Google Ads,Campaign_XYZ,Unknown,email,Brand Awareness,273248,18778,4402.65,USA,0.06872145450286919,0.234457876238151
9059,2025-04-24,Google Ads,Black Friday,Email,cpc,Retargeting,26966,3553,6490.99,USA,0.13175851071719943,1.826904024767802
9060,2025-08-01,Email,Product Launch,Instagram Ads,cpc,Summer Sale,51710,18792,7256.54,Germany,0.36341133243086443,0.3861504895700298
9061,2024-03-02,Google Ads,Campaign_XYZ,Facebook Ads,cpc,Retargeting,18822,16084,8484.35,India,0.854531930719371,0.5275024869435464
9062,2024-04-18,LinkedIn Ads,Campaign_XYZ,Unknown,organic,Festive Offer,397141,8145,7538.89,UK,0.02050908871156592,0.925585021485574
9063,2025-11-09,YouTube Ads,Retargeting,Organic Search,social,Brand Awareness,466738,7679,6736.12,UK,0.016452485120131637,0.8772131787993228
9064,2025-07-02,Google Ads,Retargeting,YouTube Ads,email,Festive Offer,359973,3108,5658.63,UK,0.008633980881899476,1.8206660231660232
9065,2024-04-28,Instagram Ads,Summer Sale,Instagram Ads,organic,Campaign_XYZ,5819,16592,3150.28,UK,2.8513490290427908,0.18986740597878496
9066,2025-08-20,LinkedIn Ads,Summer Sale,Facebook Ads,email,Festive Offer,399587,15717,2684.73,India,0.03933311143755928,0.17081694979958006
9067,2025-01-16,YouTube Ads,Retargeting,Facebook Ads,organic,Black Friday,202311,11792,8448.18,USA,0.05828649949829717,0.7164331750339213
9068,2025-01-26,Email,Retargeting,Google Ads,email,Retargeting,12984,8471,7201.71,USA,0.6524183610597659,0.850160547751151
9069,2024-02-21,Google Ads,Festive Offer,Organic Search,email,Black Friday,220704,5675,6687.58,India,0.025713172393794403,1.1784281938325991
9070,2025-08-25,YouTube Ads,Campaign_XYZ,Unknown,social,Campaign_XYZ,351441,11650,2662.49,USA,0.03314923415310109,0.2285399141630901
9071,2024-10-15,Instagram Ads,Summer Sale,LinkedIn Ads,email,Brand Awareness,214349,14081,9701.0,India,0.06569193231598934,0.6889425466941268
9072,2024-12-02,LinkedIn Ads,Summer Sale,YouTube Ads,organic,Product Launch,217389,1730,905.0,India,0.007958084355694171,0.523121387283237
9073,2024-07-22,LinkedIn Ads,Black Friday,LinkedIn Ads,email,Black Friday,141352,17729,8398.71,USA,0.12542447223951553,0.47372722657792316
9074,2024-08-25,Email,Retargeting,Email,social,Festive Offer,394508,14680,2186.72,USA,0.03721090573575187,0.14895912806539507
9075,2025-01-16,Email,Campaign_XYZ,LinkedIn Ads,email,Campaign_XYZ,334123,3034,3983.4,India,0.009080488323162429,1.3129202373104814
9076,2025-10-28,Email,Retargeting,YouTube Ads,organic,Festive Offer,141254,13691,4336.01,Germany,0.09692468885836861,0.31670513476006135
9077,2024-05-15,YouTube Ads,Product Launch,Email,email,Retargeting,45362,1873,6660.74,Australia,0.04129006657554782,3.556187933796049
9078,2025-02-10,Google Ads,Black Friday,LinkedIn Ads,social,Retargeting,265720,18762,5511.96,UK,0.07060815896432335,0.29378317876559
9079,2025-05-22,Facebook Ads,Brand Awareness,LinkedIn Ads,social,Brand Awareness,367726,13798,1942.23,India,0.03752250316811974,0.14076170459486884
9080,2024-12-27,LinkedIn Ads,Brand Awareness,Unknown,social,Retargeting,1819,13425,397.16,USA,7.380428807036833,0.029583612662942273
9081,2025-01-15,Facebook Ads,Brand Awareness,Email,social,Summer Sale,438666,9254,7200.41,India,0.021095776741302037,0.7780862329803329
9082,2025-07-29,Organic Search,Campaign_XYZ,LinkedIn Ads,cpc,Black Friday,87145,13590,5098.74,USA,0.15594698491020711,0.3751832229580574
9083,2025-09-26,LinkedIn Ads,Festive Offer,Facebook Ads,social,Campaign_XYZ,457615,15656,3681.68,India,0.03421216524807972,0.23516096065406233
9084,2024-09-10,Email,Summer Sale,YouTube Ads,email,Campaign_XYZ,184844,5261,2916.94,USA,0.028461838090497932,0.5544459228283596
9085,2025-04-21,Google Ads,Campaign_XYZ,YouTube Ads,email,Festive Offer,156385,2944,8248.14,Germany,0.01882533491063721,2.8016779891304346
9086,2024-04-23,Google Ads,Brand Awareness,YouTube Ads,email,Summer Sale,73248,19129,7975.76,Australia,0.2611538881607689,0.416945998222594
9087,2024-01-20,LinkedIn Ads,Product Launch,Unknown,email,Brand Awareness,127308,4146,8277.9,USA,0.03256668866057121,1.9965991316931981
9088,2025-06-11,YouTube Ads,Campaign_XYZ,Facebook Ads,cpc,Festive Offer,146929,5460,2269.14,Germany,0.037160805559147615,0.41559340659340654
9089,2024-05-24,Organic Search,Campaign_XYZ,YouTube Ads,cpc,Summer Sale,28083,17703,8534.4,Australia,0.6303813695118043,0.4820877817319098
9090,2024-07-26,Email,Unknown,Instagram Ads,cpc,Campaign_XYZ,218680,1313,9856.85,USA,0.006004207060545089,7.507121096725057
9091,2025-06-14,Google Ads,Summer Sale,YouTube Ads,email,Summer Sale,290709,6674,6031.61,UK,0.022957665569349417,0.9037473778843272
9092,2025-01-10,Organic Search,Brand Awareness,Google Ads,organic,Campaign_XYZ,377409,6847,566.99,India,0.018142121677013533,0.08280852928289761
9093,2025-05-18,Organic Search,Summer Sale,Instagram Ads,organic,Festive Offer,245612,17281,7052.43,India,0.0703589401169324,0.40810311903246344
9094,2024-06-14,Google Ads,Black Friday,YouTube Ads,email,Black Friday,6751,4934,5427.26,India,0.7308546881943416,1.0999716254560195
9095,2025-07-03,Instagram Ads,Black Friday,LinkedIn Ads,social,Black Friday,292429,18795,7149.27,USA,0.06427201132582609,0.38038148443735037
9096,2024-06-29,Organic Search,Brand Awareness,YouTube Ads,social,Product Launch,334294,11882,1963.53,UK,0.035543563450136706,0.1652524827470123
9097,2025-09-08,Google Ads,Campaign_XYZ,Facebook Ads,email,Summer Sale,300546,2236,6097.41,UK,0.007439792910236703,2.726927549194991
9098,2025-09-03,Instagram Ads,Product Launch,Facebook Ads,social,Black Friday,349420,16931,5438.02,UK,0.04845458187854158,0.32118717146063436
9099,2025-08-24,Google Ads,Summer Sale,YouTube Ads,social,Campaign_XYZ,348708,2218,6064.66,Australia,0.006360622641293002,2.7342921550946797
9100,2025-03-19,Google Ads,Retargeting,Organic Search,organic,Summer Sale,397423,6658,7304.7,USA,0.016752930756398096,1.0971312706518475
9101,2024-11-27,Organic Search,Campaign_XYZ,LinkedIn Ads,email,Summer Sale,377734,7183,5487.75,Germany,0.01901602715138166,0.7639913685089795
9102,2025-05-17,YouTube Ads,Brand Awareness,LinkedIn Ads,cpc,Brand Awareness,3656,7103,3285.92,Australia,1.9428336980306347,0.46261016471913274
9103,2024-03-19,YouTube Ads,Festive Offer,LinkedIn Ads,organic,Brand Awareness,387708,2461,3159.14,USA,0.006347560535248177,1.283681430312881
9104,2025-08-07,Email,Summer Sale,YouTube Ads,email,Festive Offer,411850,17097,6981.03,UK,0.041512686657763746,0.40831900333391824
9105,2025-11-18,Google Ads,Brand Awareness,YouTube Ads,email,Summer Sale,305916,1016,6672.13,USA,0.003321173132493887,6.567057086614174
9106,2025-01-30,Email,Brand Awareness,Google Ads,organic,Brand Awareness,27418,8791,4277.83,UK,0.32062878401050404,0.48661471959959046
9107,2025-08-30,Email,Product Launch,Facebook Ads,social,Campaign_XYZ,473910,15744,3600.04,Germany,0.03322149775273786,0.22866107723577236
9108,2024-04-12,Email,Retargeting,Organic Search,social,Festive Offer,115915,4892,6239.27,UK,0.042203338653323555,1.275402698282911
9109,2025-02-05,Email,Summer Sale,Instagram Ads,organic,Black Friday,103202,10378,3190.39,Australia,0.1005600666653747,0.3074185777606475
9110,2024-08-11,LinkedIn Ads,Brand Awareness,Instagram Ads,email,Summer Sale,474848,15985,9636.32,USA,0.033663403868185185,0.6028351579605881
9111,2025-06-01,Organic Search,Brand Awareness,Facebook Ads,cpc,Brand Awareness,224489,17326,6005.11,India,0.07717972818267264,0.3465952903151333
9112,2025-09-25,Organic Search,Campaign_XYZ,Email,email,Black Friday,96645,9490,5960.23,UK,0.09819442288788867,0.6280537407797682
9113,2024-08-23,LinkedIn Ads,Summer Sale,Google Ads,cpc,Summer Sale,216865,2483,1449.7,UK,0.01144951928619187,0.5838501812323802
9114,2025-03-02,Google Ads,Brand Awareness,Facebook Ads,cpc,Festive Offer,372931,17624,6135.51,India,0.04725807186852259,0.3481337948252383
9115,2024-04-25,LinkedIn Ads,Brand Awareness,Google Ads,email,Summer Sale,33720,18171,3019.76,Australia,0.5388790035587189,0.16618568047988555
9116,2024-06-11,Google Ads,Unknown,Email,email,Brand Awareness,387283,16770,4573.11,Germany,0.043301668289080594,0.272695885509839
9117,2024-08-13,YouTube Ads,Black Friday,Google Ads,email,Black Friday,301051,484,5428.17,Germany,0.0016077010207572802,11.215227272727272
9118,2024-08-17,Organic Search,Black Friday,LinkedIn Ads,cpc,Summer Sale,335247,17705,4831.72,Australia,0.0528118074136383,0.27290144027110985
9119,2024-06-30,Facebook Ads,Retargeting,Facebook Ads,social,Summer Sale,236932,4632,8112.99,USA,0.019549913055222596,1.7515090673575129
9120,2024-09-05,Instagram Ads,Product Launch,Instagram Ads,cpc,Campaign_XYZ,397676,10073,1084.69,Germany,0.025329665355716714,0.10768291472252557
9121,2024-11-13,Organic Search,Campaign_XYZ,YouTube Ads,cpc,Festive Offer,355648,6893,1756.56,Australia,0.019381523303940974,0.25483243870593353
9122,2024-07-28,LinkedIn Ads,Campaign_XYZ,Email,cpc,Product Launch,192113,5239,1654.2,UK,0.027270408561627792,0.3157472800152701
9123,2025-10-17,LinkedIn Ads,Summer Sale,Email,organic,Summer Sale,298426,1817,8186.65,India,0.0060886115821007555,4.50558613098514
9124,2025-01-26,YouTube Ads,Product Launch,YouTube Ads,social,Product Launch,431268,12880,1270.42,USA,0.029865420110001206,0.09863509316770187
9125,2024-04-05,LinkedIn Ads,Product Launch,Facebook Ads,cpc,Product Launch,424528,854,9717.28,USA,0.0020116458749481776,11.378548009367682
9126,2024-03-26,Google Ads,Campaign_XYZ,Organic Search,cpc,Black Friday,487767,10234,9694.74,UK,0.020981329200212395,0.9473070158295877
9127,2025-02-18,Google Ads,Black Friday,YouTube Ads,organic,Retargeting,399720,3230,9918.98,Germany,0.008080656459521666,3.070891640866873
9128,2025-01-28,Facebook Ads,Retargeting,Unknown,cpc,Festive Offer,220054,14994,9798.92,USA,0.06813782071673316,0.6535227424303055
9129,2025-11-26,Facebook Ads,Product Launch,YouTube Ads,social,Product Launch,86089,15224,1575.3,India,0.1768402467214162,0.10347477666841828
9130,2025-09-24,Organic Search,Campaign_XYZ,Google Ads,cpc,Black Friday,130976,2361,6608.43,UK,0.018026203273882237,2.7989961880559084
9131,2025-05-15,Facebook Ads,Product Launch,Google Ads,social,Festive Offer,384245,12627,4056.93,USA,0.032861845957657225,0.3212900926585887
9132,2025-08-26,Google Ads,Brand Awareness,Instagram Ads,social,Campaign_XYZ,280192,12482,7345.05,UK,0.044548024211968934,0.5884513699727608
9133,2025-08-04,Email,Summer Sale,YouTube Ads,email,Brand Awareness,88257,8770,4118.59,Germany,0.09936888858674099,0.4696225769669327
9134,2024-05-12,Email,Retargeting,Organic Search,organic,Product Launch,458999,18819,3894.06,Australia,0.041000089324813346,0.20692172804080983
9135,2025-10-10,Facebook Ads,Campaign_XYZ,Instagram Ads,organic,Retargeting,376497,9830,9049.12,UK,0.02610910578304741,0.920561546286877
9136,2024-11-09,Facebook Ads,Unknown,Organic Search,organic,Brand Awareness,375251,18078,4996.01,Germany,0.0481757543617472,0.2763585573625401
9137,2025-11-29,Google Ads,Black Friday,YouTube Ads,email,Festive Offer,292244,1642,7423.61,USA,0.005618592682826679,4.521077953714982
9138,2024-08-08,YouTube Ads,Product Launch,Organic Search,email,Product Launch,474663,15470,6534.18,USA,0.032591543895353126,0.4223775048480931
9139,2025-03-13,Organic Search,Product Launch,Google Ads,social,Campaign_XYZ,237115,11850,6611.31,Germany,0.04997575016342281,0.5579164556962025
9140,2024-02-15,LinkedIn Ads,Festive Offer,Organic Search,organic,Product Launch,3632,127,3556.26,USA,0.03496696035242291,28.00204724409449
9141,2024-07-10,Organic Search,Summer Sale,YouTube Ads,email,Retargeting,180771,5708,2599.24,USA,0.031575861172422566,0.45536790469516464
9142,2025-06-03,Instagram Ads,Black Friday,Email,email,Summer Sale,200673,15949,8865.77,USA,0.07947755801727188,0.5558825004702489
9143,2025-01-13,Email,Campaign_XYZ,Email,email,Retargeting,363337,19127,343.44,Germany,0.05264258801057971,0.01795576933131176
9144,2025-11-21,Email,Festive Offer,Instagram Ads,social,Campaign_XYZ,178118,17772,1811.96,Germany,0.09977655262241884,0.10195588566284043
9145,2024-11-29,Google Ads,Festive Offer,LinkedIn Ads,cpc,Black Friday,376442,19728,1414.59,UK,0.05240647961704592,0.07170468369829683
9146,2024-02-08,Organic Search,Brand Awareness,Email,email,Black Friday,28694,11265,9498.93,India,0.392590785530076,0.843225033288948
9147,2024-10-19,Google Ads,Festive Offer,Organic Search,email,Campaign_XYZ,111814,5021,149.76,Australia,0.04490493140393868,0.02982672774347739
9148,2025-11-20,Instagram Ads,Festive Offer,Instagram Ads,email,Campaign_XYZ,18343,14741,179.42,USA,0.8036308128441367,0.012171494471202767
9149,2024-06-10,Organic Search,Brand Awareness,Organic Search,organic,Campaign_XYZ,222341,3975,2344.61,India,0.017877944238804358,0.5898389937106918
9150,2024-11-26,Instagram Ads,Product Launch,LinkedIn Ads,organic,Retargeting,16406,2137,2862.97,India,0.13025722296720713,1.3397145531118388
9151,2024-04-13,Facebook Ads,Product Launch,Facebook Ads,email,Retargeting,297919,12813,5642.26,Germany,0.0430083344801775,0.4403543276359947
9152,2024-06-09,Organic Search,Retargeting,Unknown,social,Retargeting,63240,15735,9616.17,Germany,0.24881404174573055,0.6111325071496664
9153,2025-09-26,Instagram Ads,Festive Offer,Email,cpc,Retargeting,165561,8920,4703.92,India,0.05387742282300784,0.5273452914798207
9154,2024-02-23,LinkedIn Ads,Summer Sale,Email,organic,Campaign_XYZ,467452,13175,2958.92,Germany,0.02818471201321205,0.22458595825426947
9155,2024-02-03,LinkedIn Ads,Product Launch,YouTube Ads,cpc,Retargeting,483654,8471,8188.3,UK,0.017514586874087676,0.9666273167276591
9156,2024-08-29,Email,Black Friday,LinkedIn Ads,email,Product Launch,212262,2878,3919.24,UK,0.013558715172758196,1.3617929117442669
9157,2024-04-22,LinkedIn Ads,Campaign_XYZ,Email,organic,Festive Offer,166094,15714,1503.29,Australia,0.09460907678784303,0.09566564846633575
9158,2024-11-13,Organic Search,Summer Sale,YouTube Ads,cpc,Festive Offer,199953,10365,7966.33,Australia,0.05183718173770836,0.768579835986493
9159,2024-01-23,LinkedIn Ads,Retargeting,LinkedIn Ads,email,Brand Awareness,361552,2362,123.9,Australia,0.006532946851351949,0.05245554614733277
9160,2025-07-11,LinkedIn Ads,Festive Offer,Instagram Ads,organic,Black Friday,297573,7732,2130.64,USA,0.02598354017333562,0.27556130367304704
9161,2025-10-08,Facebook Ads,Brand Awareness,Instagram Ads,email,Black Friday,276314,13329,6387.82,UK,0.048238598116635424,0.47924225373246304
9162,2024-04-27,Email,Retargeting,YouTube Ads,organic,Festive Offer,71954,5692,1114.38,USA,0.0791060955610529,0.19578004216444134
9163,2025-12-01,Google Ads,Summer Sale,Instagram Ads,cpc,Campaign_XYZ,411691,9634,2632.6,UK,0.023401045930078627,0.2732613659954328
9164,2025-10-04,Email,Brand Awareness,YouTube Ads,cpc,Campaign_XYZ,159368,18458,3993.71,India,0.1158199889563777,0.21636742875717846
9165,2024-07-30,Email,Black Friday,Google Ads,organic,Festive Offer,154195,12419,4024.54,USA,0.08054087356918188,0.32406312907641516
9166,2025-02-21,Email,Brand Awareness,Organic Search,social,Brand Awareness,128776,1710,9730.75,Australia,0.013278871839473193,5.690497076023392
9167,2024-04-22,Instagram Ads,Unknown,LinkedIn Ads,email,Retargeting,270104,279,6787.9,UK,0.0010329354618961585,24.329390681003584
9168,2024-02-13,Google Ads,Black Friday,YouTube Ads,cpc,Festive Offer,180795,18012,466.51,Australia,0.09962664896706214,0.025899955585165446
9169,2024-05-07,Instagram Ads,Product Launch,LinkedIn Ads,social,Campaign_XYZ,321552,330,2291.37,Germany,0.001026272577996716,6.943545454545454
9170,2024-06-06,Facebook Ads,Product Launch,Unknown,organic,Festive Offer,98479,18949,6202.67,UK,0.1924166573584216,0.32733495171249144
9171,2025-01-28,Facebook Ads,Brand Awareness,LinkedIn Ads,cpc,Brand Awareness,166411,2505,7162.89,UK,0.015053091442272445,2.859437125748503
9172,2025-05-26,YouTube Ads,Campaign_XYZ,YouTube Ads,cpc,Retargeting,36783,16423,3867.9,Australia,0.446483429845309,0.2355172623759362
9173,2024-02-14,YouTube Ads,Brand Awareness,Organic Search,email,Black Friday,73542,14064,8580.06,Australia,0.19123766011258872,0.6100725255972695
9174,2024-04-17,Facebook Ads,Retargeting,Organic Search,social,Campaign_XYZ,151902,15360,9439.94,Australia,0.10111782596674171,0.6145794270833334
9175,2024-08-06,Facebook Ads,Campaign_XYZ,Instagram Ads,email,Campaign_XYZ,84349,17202,6179.22,UK,0.20393839879548067,0.3592152075340077
9176,2025-03-18,Instagram Ads,Product Launch,Organic Search,organic,Festive Offer,344273,19520,5667.66,India,0.0566991893061611,0.2903514344262295
9177,2024-11-10,Facebook Ads,Black Friday,Organic Search,cpc,Summer Sale,211427,16979,7532.97,Germany,0.08030667795503886,0.4436639378055245
9178,2024-06-25,Organic Search,Festive Offer,LinkedIn Ads,social,Black Friday,17625,11493,7842.23,Australia,0.6520851063829787,0.6823483859740711
9179,2024-08-15,Google Ads,Festive Offer,LinkedIn Ads,email,Black Friday,106390,13363,2232.81,India,0.12560391014193062,0.16708897702611689
9180,2025-12-03,Instagram Ads,Brand Awareness,Email,social,Summer Sale,125242,6101,4887.34,Australia,0.04871369029558774,0.8010719554171447
9181,2025-11-02,Facebook Ads,Brand Awareness,Email,organic,Brand Awareness,84987,4296,4529.58,UK,0.05054890747996752,1.0543715083798884
9182,2024-09-23,Instagram Ads,Festive Offer,Google Ads,cpc,Product Launch,355134,15519,9420.52,India,0.04369899812465154,0.6070313808879438
9183,2025-01-13,Instagram Ads,Retargeting,Facebook Ads,social,Retargeting,385663,13104,1206.48,UK,0.03397785112909457,0.09206959706959707
9184,2025-05-03,LinkedIn Ads,Retargeting,Organic Search,organic,Retargeting,229221,63,9440.36,USA,0.00027484392791236406,149.84698412698413
9185,2025-12-02,YouTube Ads,Retargeting,Instagram Ads,organic,Black Friday,41106,9643,5768.69,Australia,0.23458862453169854,0.5982256559162086
9186,2025-11-17,Instagram Ads,Summer Sale,Organic Search,cpc,Summer Sale,409791,18688,2951.72,Germany,0.04560373458665515,0.15794734589041096
9187,2024-10-16,Email,Black Friday,YouTube Ads,email,Campaign_XYZ,359243,15656,8706.5,India,0.04358052905693361,0.5561126724578437
9188,2024-12-22,Organic Search,Summer Sale,Google Ads,cpc,Black Friday,438064,11024,599.21,USA,0.025165272654224042,0.0543550435413643
9189,2025-10-18,Organic Search,Brand Awareness,YouTube Ads,cpc,Black Friday,73423,13117,3257.51,Australia,0.17864974190648708,0.2483426088282382
9190,2024-07-22,Instagram Ads,Retargeting,YouTube Ads,social,Campaign_XYZ,301047,5556,7550.11,USA,0.018455589990931647,1.358911087113031
9191,2024-07-31,Email,Retargeting,LinkedIn Ads,social,Campaign_XYZ,221442,1148,8294.15,India,0.0051842017322820426,7.224869337979094
9192,2025-07-05,Organic Search,Festive Offer,Unknown,email,Festive Offer,492820,8166,1758.23,Germany,0.016569944401607077,0.21531104579965712
9193,2024-11-18,LinkedIn Ads,Festive Offer,Google Ads,organic,Brand Awareness,341132,13404,9423.52,India,0.0392927078081212,0.7030378991345867
9194,2025-08-16,Facebook Ads,Campaign_XYZ,Email,social,Retargeting,233204,19638,631.85,Germany,0.08420953328416322,0.0321748650575415
9195,2024-06-29,Instagram Ads,Retargeting,Instagram Ads,email,Product Launch,111258,8672,4392.19,UK,0.07794495676715382,0.5064794741697417
9196,2025-05-13,LinkedIn Ads,Product Launch,Facebook Ads,cpc,Summer Sale,71913,844,1064.73,Australia,0.011736403710038519,1.2615284360189574
9197,2024-11-15,Google Ads,Festive Offer,YouTube Ads,organic,Product Launch,236083,11749,1067.21,USA,0.04976639571676063,0.09083411354157801
9198,2024-03-23,LinkedIn Ads,Black Friday,Organic Search,cpc,Summer Sale,225872,8449,9147.6,UK,0.03740614153148686,1.0826843413421707
9199,2024-10-29,YouTube Ads,Unknown,Instagram Ads,organic,Retargeting,36168,15124,9049.25,Australia,0.418159699181597,0.5983370801375297
9200,2024-09-18,YouTube Ads,Black Friday,Organic Search,social,Brand Awareness,86078,2561,6191.06,USA,0.029752085317967424,2.417438500585709
9201,2024-07-18,Facebook Ads,Festive Offer,Email,cpc,Product Launch,231925,629,9666.26,UK,0.0027120836477309476,15.367662957074723
9202,2024-08-27,Email,Retargeting,Instagram Ads,cpc,Summer Sale,438094,7185,4961.43,Australia,0.016400589827753862,0.690526096033403
9203,2025-11-22,Facebook Ads,Brand Awareness,YouTube Ads,organic,Black Friday,342936,2880,7850.27,Australia,0.008398068444257821,2.7257881944444446
9204,2025-11-13,Organic Search,Product Launch,LinkedIn Ads,email,Campaign_XYZ,467717,6219,1062.97,UK,0.01329650194455194,0.17092297797073486
9205,2024-10-21,Email,Festive Offer,LinkedIn Ads,organic,Retargeting,7902,11230,4016.61,India,1.4211592002024804,0.3576678539626002
9206,2025-05-26,Email,Black Friday,YouTube Ads,social,Brand Awareness,214869,12347,5199.41,Germany,0.05746291926708832,0.4211071515347858
9207,2025-11-19,Email,Unknown,Email,email,Campaign_XYZ,81624,9875,7803.68,Germany,0.12098157404684896,0.7902460759493671
9208,2025-01-30,Email,Festive Offer,Email,cpc,Festive Offer,335689,9762,3411.37,India,0.02908048818996154,0.3494540053267773
9209,2024-05-17,YouTube Ads,Retargeting,Google Ads,cpc,Black Friday,413680,19915,9805.33,Australia,0.048141075227228776,0.4923590258599046
9210,2024-05-08,Organic Search,Campaign_XYZ,Facebook Ads,cpc,Brand Awareness,397750,15545,7374.82,USA,0.03908233815210559,0.47441749758764873
